u1,u2,n_groups,n_venues,weight_idf
1011,3747,1,1,0.19585
1011,6333,1,1,0.19585
1625,3747,1,1,0.19585
892,4489,1,1,0.195161
883,1388,1,1,0.195161
883,4387,1,1,0.195161
1388,4387,1,1,0.195161
1017,1907,1,1,0.195161
152,3935,1,1,0.195161
141,2899,1,1,0.194936
1311,3826,1,1,0.194936
381,1311,1,1,0.194936
122,3826,1,1,0.194936
122,1311,1,1,0.194936
62,1211,1,1,0.194936
1747,5344,1,1,0.194936
2193,5541,1,1,0.194936
141,5895,1,1,0.194936
318,2929,1,1,0.194936
1077,1150,1,1,0.194936
1552,4188,1,1,0.194936
3024,4167,1,1,0.194936
1327,4406,1,1,0.194936
381,774,1,1,0.194936
1038,1747,1,1,0.194936
998,2172,1,1,0.194936
204,2172,1,1,0.194936
381,3826,1,1,0.194936
3952,3996,1,1,0.194712
2441,6230,1,1,0.194712
2441,3996,1,1,0.194712
2441,3952,1,1,0.194712
200,931,1,1,0.194712
1439,6230,1,1,0.194712
1439,3996,1,1,0.194712
3996,6230,1,1,0.194712
1648,2507,1,1,0.194712
200,701,1,1,0.194712
1643,6597,1,1,0.194712
1198,6597,1,1,0.194712
1198,1643,1,1,0.194712
701,6597,1,1,0.194712
1439,2441,1,1,0.194712
701,1643,1,1,0.194712
701,1198,1,1,0.194712
3952,6230,1,1,0.194712
18,1594,1,1,0.194712
1439,3952,1,1,0.194712
114,4390,1,1,0.194712
1859,4390,1,1,0.194712
1590,1859,1,1,0.194712
5132,5748,1,1,0.194712
3280,5242,1,1,0.194712
3280,4333,1,1,0.194712
1859,5242,1,1,0.194712
1859,4333,1,1,0.194712
1859,3280,1,1,0.194712
1590,5242,1,1,0.194712
1590,4333,1,1,0.194712
1590,3280,1,1,0.194712
701,5242,1,1,0.194712
301,4390,1,1,0.194712
701,4333,1,1,0.194712
701,3280,1,1,0.194712
701,1859,1,1,0.194712
701,1590,1,1,0.194712
2788,3983,1,1,0.194712
5132,6805,1,1,0.194712
5748,6805,1,1,0.194712
2441,2873,1,1,0.194712
2441,4923,1,1,0.194712
4955,6805,1,1,0.194712
4955,5748,1,1,0.194712
4955,5132,1,1,0.194712
3616,6805,1,1,0.194712
301,1859,1,1,0.194712
200,2441,1,1,0.194712
3285,4535,1,1,0.194712
1590,1997,1,1,0.194712
1590,3616,1,1,0.194712
1590,4955,1,1,0.194712
1997,3616,1,1,0.194712
1997,4955,1,1,0.194712
2001,2507,1,1,0.194712
114,658,1,1,0.194712
114,1859,1,1,0.194712
114,301,1,1,0.194712
4333,5242,1,1,0.194712
114,3685,1,1,0.194712
658,3685,1,1,0.194712
203,206,1,1,0.194712
2510,4340,1,1,0.194712
3616,5132,1,1,0.194712
3616,5748,1,1,0.194712
200,2001,1,1,0.194712
1850,2788,1,1,0.194712
200,6100,1,1,0.194712
562,6331,1,1,0.194712
562,2674,1,1,0.194712
562,2364,1,1,0.194712
562,2001,1,1,0.194712
2154,5437,1,1,0.194712
4955,5242,1,1,0.194712
2168,5242,1,1,0.194712
2168,4955,1,1,0.194712
1643,5242,1,1,0.194712
1643,4955,1,1,0.194712
1643,2168,1,1,0.194712
931,5242,1,1,0.194712
931,4955,1,1,0.194712
931,2168,1,1,0.194712
931,1643,1,1,0.194712
114,5242,1,1,0.194712
562,5067,1,1,0.194712
2001,2364,1,1,0.194712
701,931,1,1,0.194712
2001,2674,1,1,0.194712
800,2788,1,1,0.194712
800,2696,1,1,0.194712
800,1850,1,1,0.194712
2519,6805,1,1,0.194712
2219,2519,1,1,0.194712
315,1643,1,1,0.194712
5362,6660,1,1,0.194712
5067,6331,1,1,0.194712
2674,6331,1,1,0.194712
2674,5067,1,1,0.194712
2364,6331,1,1,0.194712
2364,5067,1,1,0.194712
2364,2674,1,1,0.194712
2001,6331,1,1,0.194712
2001,5067,1,1,0.194712
114,4955,1,1,0.194712
114,2168,1,1,0.194712
114,1643,1,1,0.194712
2342,3280,1,1,0.194712
20,4533,1,1,0.194712
2507,3280,1,1,0.194712
1426,2696,1,1,0.194712
2873,4923,1,1,0.194712
1850,2696,1,1,0.194712
20,2622,1,1,0.194712
20,856,1,1,0.194712
2441,6100,1,1,0.194712
2001,6100,1,1,0.194712
2001,2441,1,1,0.194712
931,6100,1,1,0.194712
931,2441,1,1,0.194712
931,2001,1,1,0.194712
701,6100,1,1,0.194712
701,2001,1,1,0.194712
2598,3280,1,1,0.194712
2342,2598,1,1,0.194712
114,931,1,1,0.194712
2507,4535,1,1,0.194712
2796,5087,1,1,0.194712
1426,5087,1,1,0.194712
1426,2796,1,1,0.194712
4533,6660,1,1,0.194712
2622,6660,1,1,0.194712
2622,4533,1,1,0.194712
856,6660,1,1,0.194712
856,4533,1,1,0.194712
856,2622,1,1,0.194712
20,6660,1,1,0.194712
2696,2788,1,1,0.194712
1426,3186,1,1,0.194712
1426,4029,1,1,0.194712
3186,4029,1,1,0.194712
130,5242,1,1,0.194712
2242,3735,1,1,0.193619
2261,4252,1,1,0.193619
854,3416,1,1,0.193619
5512,6123,1,1,0.193619
6123,6625,1,1,0.193619
2606,6213,1,1,0.193619
3956,4154,1,1,0.193619
3956,6878,1,1,0.193619
4154,6878,1,1,0.193619
3735,6604,1,1,0.193619
5008,5235,1,1,0.193619
66,1695,1,1,0.193619
3163,6625,1,1,0.193619
2922,3956,1,1,0.193619
394,1425,1,1,0.193619
3956,6213,1,1,0.193619
854,6625,1,1,0.193619
475,1652,1,1,0.192569
31,333,1,1,0.192569
3903,5257,1,1,0.191558
1559,3903,1,1,0.191558
1910,3406,1,1,0.191558
2714,3531,1,1,0.191558
2344,3333,1,1,0.191558
1910,3836,1,1,0.191558
140,192,1,1,0.191558
140,6861,1,1,0.191558
577,1338,1,1,0.191558
192,3744,1,1,0.191558
5103,6861,1,1,0.191558
34,279,1,1,0.191558
3836,5103,1,1,0.191558
44,1059,1,1,0.191558
2319,2447,1,1,0.190394
3366,3628,1,1,0.190394
683,2185,1,1,0.190394
683,3366,1,1,0.190394
683,3628,1,1,0.190394
2185,3366,1,1,0.190394
2185,3628,1,1,0.190394
1501,5174,1,1,0.190394
353,475,1,1,0.190394
1148,4413,1,1,0.190394
4912,6339,1,1,0.190394
1197,4188,1,1,0.190394
3024,5988,1,1,0.190394
3109,4166,1,1,0.190394
1947,4188,1,1,0.190394
1148,5344,1,1,0.190394
966,4880,1,1,0.190394
1197,1947,1,1,0.190394
966,3254,1,1,0.190394
225,4188,1,1,0.190394
225,1947,1,1,0.190394
1145,3902,1,1,0.190394
3254,4880,1,1,0.190394
3225,5988,1,1,0.190394
225,1197,1,1,0.190394
3109,5230,1,1,0.190394
2577,3924,1,1,0.190394
3924,5588,1,1,0.190394
2822,5151,1,1,0.18983
3826,5151,1,1,0.18983
407,1653,1,1,0.18983
2087,2828,1,1,0.18983
1614,2087,1,1,0.18983
1582,2087,1,1,0.18983
1572,6500,1,1,0.18983
1286,6500,1,1,0.18983
1286,1572,1,1,0.18983
1767,3894,1,1,0.187184
3869,3894,1,1,0.187184
4478,4765,1,1,0.187184
1130,3075,1,1,0.187184
3051,6867,1,1,0.187184
2331,4368,1,1,0.187184
4835,4912,1,1,0.187184
1192,3075,1,1,0.187184
2689,5103,1,1,0.187184
1334,5103,1,1,0.187184
553,2988,1,1,0.187184
1334,2689,1,1,0.187184
553,3052,1,1,0.187184
53,914,1,1,0.187184
2988,3052,1,1,0.187184
415,3406,1,1,0.187184
1933,4406,1,1,0.187184
3075,4262,1,1,0.187184
1059,3119,1,1,0.187184
3453,4262,1,1,0.187184
2057,5334,1,1,0.187017
85,2393,1,1,0.187017
6294,6390,1,1,0.187017
2393,5237,1,1,0.187017
85,3903,1,1,0.187017
1289,2748,1,1,0.187017
5334,5763,1,1,0.187017
651,5166,1,1,0.187017
2057,5763,1,1,0.187017
239,5691,1,1,0.187017
776,1299,1,1,0.187017
4486,5107,1,1,0.187017
2087,3839,1,1,0.187017
333,1987,1,1,0.187017
2222,2881,1,1,0.187017
85,2118,1,1,0.187017
3249,4973,1,1,0.187017
1211,3208,1,1,0.187017
1109,5895,1,1,0.187017
370,4111,1,1,0.187017
1905,2005,1,1,0.18288
555,3836,1,1,0.18288
729,2005,1,1,0.180464
974,5728,1,1,0.180464
4131,5728,1,1,0.180464
425,5728,1,1,0.180464
4035,5103,1,1,0.180464
3649,4025,1,1,0.180464
3571,5235,1,1,0.180337
939,3420,1,1,0.180337
1880,3420,1,1,0.180337
116,939,1,1,0.180337
116,1880,1,1,0.180337
5336,6604,1,1,0.180337
618,1320,1,1,0.180337
3956,5336,1,1,0.180337
3956,6604,1,1,0.180337
818,4104,1,1,0.180337
1695,6604,1,1,0.180337
3956,4104,1,1,0.180337
881,6604,1,1,0.180337
818,3956,1,1,0.180337
1695,5223,1,1,0.180337
1109,1909,1,1,0.180337
4977,6213,1,1,0.180337
881,6267,1,1,0.180337
6267,6604,1,1,0.180337
1320,1654,1,1,0.180337
533,929,1,1,0.180337
1782,6213,1,1,0.180337
854,1425,1,1,0.180337
66,6220,1,1,0.180337
579,3735,1,1,0.180337
929,6480,1,1,0.180337
1342,2606,1,1,0.180337
1342,4526,1,1,0.180337
2606,4526,1,1,0.180337
257,4813,1,1,0.180337
3334,6213,1,1,0.180337
66,3128,1,1,0.180337
66,1109,1,1,0.180337
929,3956,1,1,0.180337
66,1909,1,1,0.180337
527,3960,1,1,0.176586
2081,2587,1,1,0.176586
2081,3225,1,1,0.176586
527,1831,1,1,0.176586
527,2165,1,1,0.176586
2081,5535,1,1,0.176586
1117,2165,1,1,0.176586
527,4469,1,1,0.176586
2317,2587,1,1,0.176586
1117,1831,1,1,0.176586
2317,3225,1,1,0.176586
1117,3960,1,1,0.176586
595,2048,1,1,0.176586
2081,2317,1,1,0.176586
1562,3960,1,1,0.176586
527,1117,1,1,0.176586
159,2048,1,1,0.176586
141,4469,1,1,0.176586
159,595,1,1,0.176586
3904,3960,1,1,0.176586
3204,3960,1,1,0.176586
3204,3904,1,1,0.176586
2256,4956,1,1,0.176586
2165,3904,1,1,0.176586
2165,3204,1,1,0.176586
982,3718,1,1,0.176586
1562,3904,1,1,0.176586
1562,3204,1,1,0.176586
1562,2165,1,1,0.176586
1062,3960,1,1,0.176586
982,3934,1,1,0.176586
888,3718,1,1,0.176586
982,3668,1,1,0.176586
3171,4941,1,1,0.176586
1062,3904,1,1,0.176586
2587,5535,1,1,0.176586
3225,5535,1,1,0.176586
2354,3590,1,1,0.176586
1831,4469,1,1,0.176586
1831,3960,1,1,0.176586
1831,2165,1,1,0.176586
2587,3225,1,1,0.176586
187,3994,1,1,0.176586
1911,5691,1,1,0.176586
2116,3171,1,1,0.176586
2116,4318,1,1,0.176586
2116,4941,1,1,0.176586
2116,6633,1,1,0.176586
2165,4469,1,1,0.176586
3171,4318,1,1,0.176586
1762,2828,1,1,0.176586
1762,2256,1,1,0.176586
3960,4469,1,1,0.176586
888,982,1,1,0.176586
888,3668,1,1,0.176586
1762,2081,1,1,0.176586
2317,5535,1,1,0.176586
3707,4873,1,1,0.176586
1117,4469,1,1,0.176586
888,3934,1,1,0.176586
4321,4915,1,1,0.176586
2165,4915,1,1,0.176586
2165,4321,1,1,0.176586
141,3960,1,1,0.176586
1062,1562,1,1,0.176586
1062,3204,1,1,0.176586
204,556,1,1,0.176586
2504,3960,1,1,0.176586
2504,5988,1,1,0.176586
2863,3960,1,1,0.176586
2863,5988,1,1,0.176586
3960,5988,1,1,0.176586
556,2594,1,1,0.176586
556,1186,1,1,0.176586
204,5930,1,1,0.176586
204,2594,1,1,0.176586
204,1186,1,1,0.176586
5959,6500,1,1,0.176586
3718,5531,1,1,0.176586
5863,6500,1,1,0.176586
5863,5959,1,1,0.176586
4873,6500,1,1,0.176586
4873,5959,1,1,0.176586
4873,5863,1,1,0.176586
4318,6500,1,1,0.176586
4318,5959,1,1,0.176586
1762,4956,1,1,0.176586
102,2863,1,1,0.176586
4318,5863,1,1,0.176586
556,5930,1,1,0.176586
2504,2863,1,1,0.176586
1276,5988,1,1,0.176586
2862,4364,1,1,0.176586
1276,2863,1,1,0.176586
1130,2620,1,1,0.176586
102,3960,1,1,0.176586
1276,3960,1,1,0.176586
1130,5333,1,1,0.176586
1130,5531,1,1,0.176586
2165,2620,1,1,0.176586
2165,5333,1,1,0.176586
2165,5531,1,1,0.176586
2620,5333,1,1,0.176586
1186,5930,1,1,0.176586
1186,2594,1,1,0.176586
2620,5531,1,1,0.176586
5333,5531,1,1,0.176586
2005,2862,1,1,0.176586
2005,3971,1,1,0.176586
2005,4258,1,1,0.176586
2005,4364,1,1,0.176586
2005,5616,1,1,0.176586
2862,3971,1,1,0.176586
2862,4258,1,1,0.176586
4318,4873,1,1,0.176586
2081,2256,1,1,0.176586
1062,2165,1,1,0.176586
4364,5616,1,1,0.176586
1682,2165,1,1,0.176586
1130,1682,1,1,0.176586
159,2165,1,1,0.176586
2862,5616,1,1,0.176586
3971,4258,1,1,0.176586
159,302,1,1,0.176586
3971,4364,1,1,0.176586
3971,5616,1,1,0.176586
4258,4364,1,1,0.176586
4258,5616,1,1,0.176586
141,527,1,1,0.176586
102,2504,1,1,0.176586
141,1117,1,1,0.176586
159,3247,1,1,0.176586
159,3960,1,1,0.176586
302,3247,1,1,0.176586
302,3960,1,1,0.176586
3247,3960,1,1,0.176586
3590,6500,1,1,0.176586
141,1831,1,1,0.176586
102,5988,1,1,0.176586
141,2165,1,1,0.176586
2132,3718,1,1,0.176586
1099,2165,1,1,0.176586
1099,5622,1,1,0.176586
2165,5622,1,1,0.176586
2081,2828,1,1,0.176586
2316,5531,1,1,0.176586
2081,4956,1,1,0.176586
2256,2828,1,1,0.176586
102,1276,1,1,0.176586
3668,5726,1,1,0.176586
2316,5726,1,1,0.176586
2316,3668,1,1,0.176586
2316,3718,1,1,0.176586
2316,2347,1,1,0.176586
1503,5726,1,1,0.176586
1503,3668,1,1,0.176586
2828,4956,1,1,0.176586
1503,2316,1,1,0.176586
1277,5726,1,1,0.176586
1277,3668,1,1,0.176586
3171,6633,1,1,0.176586
1276,2461,1,1,0.176586
1277,1503,1,1,0.176586
1276,3869,1,1,0.176586
510,3874,1,1,0.176586
1277,2316,1,1,0.176586
2594,5930,1,1,0.176586
4318,4941,1,1,0.176586
3037,3247,1,1,0.176586
3037,5616,1,1,0.176586
3247,5616,1,1,0.176586
158,2894,1,1,0.176586
1051,3739,1,1,0.176586
1051,6690,1,1,0.176586
2819,3453,1,1,0.176586
3718,3934,1,1,0.176586
3739,6690,1,1,0.176586
2149,3189,1,1,0.176586
947,2354,1,1,0.176586
931,1338,1,1,0.176586
931,2819,1,1,0.176586
931,3453,1,1,0.176586
1338,3453,1,1,0.176586
947,3590,1,1,0.176586
97,5531,1,1,0.176586
2461,2504,1,1,0.176586
2461,3869,1,1,0.176586
2504,3869,1,1,0.176586
34,1676,1,1,0.176586
894,1370,1,1,0.176586
894,2565,1,1,0.176586
1370,2565,1,1,0.176586
5102,5531,1,1,0.176586
97,2347,1,1,0.176586
159,1682,1,1,0.176586
159,1130,1,1,0.176586
3668,3934,1,1,0.176586
4318,6633,1,1,0.176586
2256,5616,1,1,0.176586
2502,5834,1,1,0.176586
3668,3718,1,1,0.176586
1051,1069,1,1,0.176586
4941,6633,1,1,0.176586
1069,1130,1,1,0.176586
195,5774,1,1,0.176586
1051,1130,1,1,0.176586
2894,3960,1,1,0.176586
158,3960,1,1,0.176586
2256,3037,1,1,0.176586
2256,3247,1,1,0.176586
2623,3960,1,1,0.176586
1940,5967,1,1,0.175322
5453,5616,1,1,0.175322
2135,4445,1,1,0.175322
2135,5333,1,1,0.175322
2135,5959,1,1,0.175322
4445,5959,1,1,0.175322
5333,5959,1,1,0.175322
233,2207,1,1,0.175322
233,5569,1,1,0.175322
2207,5569,1,1,0.175322
225,1130,1,1,0.175322
149,5266,1,1,0.175322
225,2207,1,1,0.175322
225,6397,1,1,0.175322
1130,2207,1,1,0.175322
4754,5453,1,1,0.175322
1130,6397,1,1,0.175322
2207,6397,1,1,0.175322
498,1206,1,1,0.175322
498,4549,1,1,0.175322
4754,5616,1,1,0.175322
2165,3145,1,1,0.175322
3145,5616,1,1,0.175322
3145,5453,1,1,0.175322
5453,6533,1,1,0.175322
2594,3903,1,1,0.175322
893,1614,1,1,0.175322
2207,2280,1,1,0.175322
69,2594,1,1,0.175322
69,3960,1,1,0.175322
69,4549,1,1,0.175322
2594,4549,1,1,0.175322
3960,4549,1,1,0.175322
1130,5931,1,1,0.175322
498,3145,1,1,0.175322
498,4754,1,1,0.175322
498,5453,1,1,0.175322
498,5616,1,1,0.175322
2822,3960,1,1,0.175322
2165,4754,1,1,0.175322
2165,5453,1,1,0.175322
2165,5616,1,1,0.175322
3145,4754,1,1,0.175322
498,2822,1,1,0.175322
4445,5333,1,1,0.175322
1206,4549,1,1,0.175322
1651,6517,1,1,0.175322
498,6164,1,1,0.175322
2207,4623,1,1,0.175322
149,4623,1,1,0.175322
149,2207,1,1,0.175322
2207,6517,1,1,0.175322
1676,2207,1,1,0.175322
2524,5301,1,1,0.175322
2207,5301,1,1,0.175322
2207,2524,1,1,0.175322
117,4145,1,1,0.175322
225,6566,1,1,0.175322
510,2232,1,1,0.175322
3225,4754,1,1,0.175322
1816,4696,1,1,0.175322
2081,3134,1,1,0.175322
1473,6517,1,1,0.175322
3052,5681,1,1,0.175322
1473,1651,1,1,0.175322
498,6548,1,1,0.175322
2165,6164,1,1,0.175322
2165,6548,1,1,0.175322
2185,5691,1,1,0.175322
6164,6548,1,1,0.175322
992,6517,1,1,0.175322
1130,5551,1,1,0.175322
1130,6251,1,1,0.175322
5551,6251,1,1,0.175322
495,1245,1,1,0.169182
3711,6185,1,1,0.169182
3450,6072,1,1,0.169182
1997,3401,1,1,0.169182
1997,6387,1,1,0.169182
3401,6387,1,1,0.169182
1711,2937,1,1,0.169182
5765,6387,1,1,0.169182
1674,2441,1,1,0.169182
814,3900,1,1,0.169182
2849,6185,1,1,0.169182
1674,3450,1,1,0.169182
4362,6387,1,1,0.169182
314,432,1,1,0.169182
4150,6185,1,1,0.169182
20,6387,1,1,0.169182
495,5952,1,1,0.169182
14,1650,1,1,0.169182
1643,3487,1,1,0.169182
730,983,1,1,0.169182
754,2937,1,1,0.169182
576,5528,1,1,0.169182
730,2674,1,1,0.169182
983,2674,1,1,0.169182
1643,2503,1,1,0.169182
2503,3487,1,1,0.169182
1037,6387,1,1,0.169182
897,2579,1,1,0.169182
2888,5543,1,1,0.169182
814,5952,1,1,0.169182
828,1045,1,1,0.169182
828,6387,1,1,0.169182
1045,6387,1,1,0.169182
485,1252,1,1,0.169182
4502,4750,1,1,0.169182
1674,4976,1,1,0.169182
2886,3900,1,1,0.169182
497,2674,1,1,0.169182
814,1711,1,1,0.169182
6193,6450,1,1,0.169182
672,1724,1,1,0.169182
1590,4502,1,1,0.169182
3900,6193,1,1,0.169182
315,2116,1,1,0.169182
2441,3450,1,1,0.169182
3699,4249,1,1,0.169182
1708,4249,1,1,0.169182
1708,3699,1,1,0.169182
1185,4150,1,1,0.169182
2441,6185,1,1,0.169182
1590,4750,1,1,0.169182
661,2441,1,1,0.169182
20,3450,1,1,0.169182
3883,4750,1,1,0.169182
565,3711,1,1,0.169182
2441,6715,1,1,0.169182
565,6185,1,1,0.169182
247,2441,1,1,0.169182
20,4502,1,1,0.169182
1156,2637,1,1,0.169182
2441,2898,1,1,0.169182
189,2898,1,1,0.169182
189,2441,1,1,0.169182
800,817,1,1,0.169182
856,3983,1,1,0.169182
2441,6387,1,1,0.169182
3450,4976,1,1,0.169182
2441,4976,1,1,0.169182
247,6715,1,1,0.169182
2886,6193,1,1,0.169182
1799,5651,1,1,0.162984
3037,5634,1,1,0.162984
245,1040,1,1,0.162984
4045,4478,1,1,0.162984
240,3371,1,1,0.162984
1693,2020,1,1,0.162984
3537,4616,1,1,0.162984
1693,2690,1,1,0.162984
2020,2690,1,1,0.162984
1439,5368,1,1,0.162984
1143,6738,1,1,0.162984
1192,4822,1,1,0.162984
131,3551,1,1,0.161119
191,3782,1,1,0.161119
4016,6310,1,1,0.161119
2465,4016,1,1,0.161119
1163,6310,1,1,0.161119
3606,5225,1,1,0.161119
1493,2537,1,1,0.161119
1163,4016,1,1,0.161119
1163,2465,1,1,0.161119
1493,5641,1,1,0.161119
1501,2558,1,1,0.161119
3075,3366,1,1,0.161119
2797,5453,1,1,0.161119
2815,3465,1,1,0.161119
3109,6224,1,1,0.161119
2537,3840,1,1,0.161119
2047,2537,1,1,0.161119
3782,5453,1,1,0.161119
191,2537,1,1,0.161119
982,2884,1,1,0.161119
2884,3075,1,1,0.161119
750,5641,1,1,0.161119
553,5026,1,1,0.161119
1512,3531,1,1,0.161119
2537,5026,1,1,0.161119
3820,4469,1,1,0.161119
63,2537,1,1,0.161119
1193,2509,1,1,0.161119
1193,2537,1,1,0.161119
2509,2537,1,1,0.161119
131,2612,1,1,0.161119
131,3531,1,1,0.161119
2612,3531,1,1,0.161119
2537,4530,1,1,0.161119
976,2862,1,1,0.161119
43,3531,1,1,0.161119
353,1759,1,1,0.161119
353,2113,1,1,0.161119
353,2819,1,1,0.161119
1759,2113,1,1,0.161119
1759,2819,1,1,0.161119
2113,2819,1,1,0.161119
1265,1545,1,1,0.161119
2537,3075,1,1,0.161119
2537,3924,1,1,0.161119
3075,3924,1,1,0.161119
279,2537,1,1,0.161119
4321,5026,1,1,0.161119
298,4339,1,1,0.161119
298,6237,1,1,0.161119
4339,6237,1,1,0.161119
2537,3531,1,1,0.161119
225,3242,1,1,0.161119
976,1268,1,1,0.161119
1440,5463,1,1,0.161119
448,3196,1,1,0.161119
293,1286,1,1,0.161119
2537,5616,1,1,0.161119
2537,4188,1,1,0.161119
1032,6224,1,1,0.161119
353,3049,1,1,0.161119
353,4339,1,1,0.161119
3049,4339,1,1,0.161119
3993,4453,1,1,0.161119
3075,5368,1,1,0.161119
2863,4469,1,1,0.161119
3630,6500,1,1,0.161119
63,4978,1,1,0.161119
2113,4978,1,1,0.161119
2863,3820,1,1,0.161119
2066,2537,1,1,0.161119
4078,6794,1,1,0.161119
1286,2057,1,1,0.161119
63,2113,1,1,0.161119
293,2057,1,1,0.161119
921,4249,1,1,0.155567
140,3309,1,1,0.155567
2344,3309,1,1,0.155567
1005,2113,1,1,0.155567
594,2184,1,1,0.155567
1729,2184,1,1,0.155567
3880,5833,1,1,0.155567
1401,6433,1,1,0.155567
2113,5931,1,1,0.155567
33,5510,1,1,0.155567
138,2563,1,1,0.155567
140,2183,1,1,0.155567
3062,6596,1,1,0.155567
1121,4742,1,1,0.155567
140,2344,1,1,0.155567
5364,6368,1,1,0.155567
323,715,1,1,0.155567
951,2581,1,1,0.155567
1633,3934,1,1,0.155567
3164,6368,1,1,0.155567
26,6368,1,1,0.155567
26,5364,1,1,0.155567
5364,6234,1,1,0.155567
171,6193,1,1,0.155567
1633,6119,1,1,0.155567
854,2113,1,1,0.155567
998,2621,1,1,0.155567
1633,6654,1,1,0.155567
1277,6023,1,1,0.155567
1625,6654,1,1,0.155567
1625,1633,1,1,0.155567
930,2044,1,1,0.155567
951,2819,1,1,0.155567
1291,3999,1,1,0.155567
1919,2621,1,1,0.155567
591,2062,1,1,0.155567
2113,3484,1,1,0.155567
4349,5898,1,1,0.155567
2113,2827,1,1,0.155567
1032,3484,1,1,0.155567
1032,2827,1,1,0.155567
1032,2113,1,1,0.155567
332,1559,1,1,0.155567
2748,3654,1,1,0.155567
1226,2126,1,1,0.155567
584,2126,1,1,0.155567
584,1226,1,1,0.155567
3044,5833,1,1,0.155567
2819,5833,1,1,0.155567
2819,3044,1,1,0.155567
1721,4349,1,1,0.155567
3840,4349,1,1,0.155567
329,3840,1,1,0.155567
354,2280,1,1,0.155567
1361,1401,1,1,0.155567
1455,2748,1,1,0.155567
2000,2062,1,1,0.155567
1919,2748,1,1,0.155567
1030,6654,1,1,0.155567
1919,3739,1,1,0.155567
1030,1633,1,1,0.155567
1030,1625,1,1,0.155567
83,6654,1,1,0.155567
83,1633,1,1,0.155567
83,1625,1,1,0.155567
83,1030,1,1,0.155567
1401,2346,1,1,0.155567
1401,2579,1,1,0.155567
1263,3316,1,1,0.155567
1401,5409,1,1,0.155567
2346,2579,1,1,0.155567
2346,5409,1,1,0.155567
3739,6654,1,1,0.155567
2579,5409,1,1,0.155567
532,1263,1,1,0.155567
2748,6654,1,1,0.155567
2748,3739,1,1,0.155567
2621,6654,1,1,0.155567
2621,3739,1,1,0.155567
2621,2748,1,1,0.155567
1919,6654,1,1,0.155567
782,1005,1,1,0.155567
591,2000,1,1,0.155567
1051,2116,1,1,0.155567
3654,6559,1,1,0.155567
1633,4349,1,1,0.155567
354,5898,1,1,0.155567
2113,6559,1,1,0.155567
227,1196,1,1,0.155567
2113,3654,1,1,0.155567
1032,3171,1,1,0.155567
354,4349,1,1,0.155567
1291,6438,1,1,0.155567
325,1121,1,1,0.155567
1068,6438,1,1,0.155567
491,3739,1,1,0.155567
1858,2000,1,1,0.155567
1858,2172,1,1,0.155567
415,2116,1,1,0.155567
415,1051,1,1,0.155567
882,4071,1,1,0.155567
1785,2658,1,1,0.155567
2126,4718,1,1,0.155567
3517,4349,1,1,0.155567
2827,3484,1,1,0.155567
3999,4765,1,1,0.155567
2000,2172,1,1,0.155567
3737,3782,1,1,0.155567
1005,2308,1,1,0.155567
4056,4512,1,1,0.155567
1238,2578,1,1,0.155567
1778,6368,1,1,0.155567
919,5366,1,1,0.155567
591,1778,1,1,0.155567
2578,3484,1,1,0.155567
1971,2113,1,1,0.155567
3999,6842,1,1,0.155567
1503,1631,1,1,0.155567
1802,4089,1,1,0.155567
752,4089,1,1,0.155567
4074,6873,1,1,0.155567
752,1802,1,1,0.155567
4309,5183,1,1,0.155567
1571,2022,1,1,0.155567
5510,6438,1,1,0.155567
1169,2558,1,1,0.155567
1169,2748,1,1,0.155567
591,6368,1,1,0.155567
2558,2748,1,1,0.155567
140,2280,1,1,0.154356
140,2978,1,1,0.154356
788,4469,1,1,0.154356
677,2165,1,1,0.154356
1664,2165,1,1,0.154356
140,2621,1,1,0.154356
1703,3793,1,1,0.154356
1493,2978,1,1,0.154356
2978,3164,1,1,0.154356
336,808,1,1,0.154356
2978,3793,1,1,0.154356
336,779,1,1,0.154356
4125,5112,1,1,0.154356
301,3654,1,1,0.154356
788,2309,1,1,0.154356
2165,2581,1,1,0.154356
608,5298,1,1,0.154356
707,5298,1,1,0.154356
2347,2581,1,1,0.154356
3421,4259,1,1,0.154356
2280,2621,1,1,0.154356
378,4259,1,1,0.154356
63,3421,1,1,0.154356
140,2883,1,1,0.154356
140,4004,1,1,0.154356
779,808,1,1,0.154356
140,4469,1,1,0.154356
378,1493,1,1,0.154356
1338,2682,1,1,0.154356
3302,4198,1,1,0.154356
4198,5112,1,1,0.154356
1484,4198,1,1,0.154356
1121,2115,1,1,0.154356
2410,5261,1,1,0.154356
1345,5298,1,1,0.154356
186,3421,1,1,0.154356
915,5298,1,1,0.154356
1289,5250,1,1,0.154356
2165,2563,1,1,0.154356
5298,5710,1,1,0.154356
0,2165,1,1,0.154356
4469,6811,1,1,0.154356
1657,6811,1,1,0.154356
1657,4469,1,1,0.154356
287,6310,1,1,0.154356
321,808,1,1,0.154356
4545,5588,1,1,0.154356
69,287,1,1,0.154356
1616,2165,1,1,0.154356
140,3840,1,1,0.154356
1388,3241,1,1,0.154356
3421,4469,1,1,0.154356
3421,4004,1,1,0.154356
1289,2671,1,1,0.154356
1788,2081,1,1,0.154356
2883,4469,1,1,0.154356
3650,6491,1,1,0.154356
2883,4004,1,1,0.154356
2883,3421,1,1,0.154356
1946,6491,1,1,0.154356
287,2978,1,1,0.154356
1657,5250,1,1,0.154356
