u1,u2
830,2558
2558,3914
1966,2558
806,4466
806,1962
806,2262
1562,4390
3002,4390
424,4390
1189,4457
4152,4457
2784,4457
2748,4457
830,1463
1447,3881
1447,2050
1447,4242
624,2262
429,2262
98,1169
1169,2848
102,1169
932,1169
1169,3906
1169,3002
475,1169
1169,1788
1169,1473
1169,4027
1169,2911
1169,1606
1169,2932
397,1169
1169,1590
1169,3441
695,1169
226,1169
1169,3542
300,1169
902,1169
1169,3179
1169,2622
1169,3392
1169,2989
1169,3666
1169,1571
1169,2543
1169,4143
1169,2690
1169,2807
2165,4422
2165,3072
2148,2165
568,2165
2165,2233
2165,3839
1303,2165
44,4504
3883,4504
691,3311
691,1353
691,1828
691,2480
328,864
864,2442
864,4228
864,982
2782,3182
976,3182
668,3182
859,3182
2754,3182
958,3182
551,3182
431,3027
431,3384
943,1920
943,2270
943,3373
943,3803
360,943
943,1183
943,4271
943,2760
943,1872
943,1368
943,2506
943,2227
943,3439
2802,3731
484,3731
889,3731
1868,3328
1772,1868
1868,3068
1855,1868
2922,3453
2922,3913
1588,3378
1588,4476
366,1588
881,1588
1045,1588
2298,2909
2909,3653
929,3346
929,2431
929,2950
3468,4402
4262,4402
1336,4402
513,4402
1866,4402
686,4402
2659,4402
4402,4562
1423,1855
1423,1462
3693,4332
520,4332
2960,4332
3457,4332
4332,4367
1694,4332
2834,4332
1982,4332
2499,4332
1934,4332
1671,3810
3810,4414
2911,3461
1580,2911
2911,4116
2659,2911
1365,2911
977,2911
2911,4391
922,2911
1579,1580
1580,2553
1580,3115
1580,3636
569,2516
569,1516
923,4085
923,2932
923,4173
923,1857
164,923
547,1206
1206,3249
1206,2686
1206,1462
1206,3822
1920,4271
1920,2476
1920,2270
1920,3373
1183,1920
1920,3439
1920,2506
1920,2227
474,1920
1920,4316
654,1920
1920,3803
1920,3311
109,1920
1244,1920
1872,1920
1368,1920
298,2932
211,298
298,3744
298,4548
298,1124
298,1282
298,2200
298,3893
298,4309
238,298
250,4509
402,4359
4318,4359
1832,4359
1044,4547
1044,3217
601,1044
2307,3959
2204,2648
2204,4429
2204,3902
2204,2553
1284,2204
2204,2600
2204,3672
1414,3138
1144,1414
2539,4143
24,2539
2539,3378
558,2539
2539,2848
1449,1953
98,3452
98,1645
1777,2402
1689,1777
1777,3439
1332,3228
335,3228
3228,4038
3228,3864
2848,3228
1516,3228
2751,3228
1302,3228
2047,3228
1174,3228
1342,3228
17,3228
1891,2644
1891,4350
1891,2805
671,1891
638,1891
1891,3261
1891,2946
1891,1951
1891,4192
1891,3686
552,1891
1891,3000
839,1891
314,1891
3183,4112
3524,4112
2127,4112
3170,4112
2976,3965
2976,3581
696,2976
2976,3834
155,2976
2934,2976
1757,2976
3513,3807
3070,3513
2818,3513
3513,4171
19,3513
2597,3513
3513,4413
3513,3766
623,3513
2932,3513
2682,3513
3513,3792
977,3513
940,3513
239,3513
358,1720
358,1331
358,4334
798,853
853,4334
853,3558
499,2647
1562,4017
1562,1653
1462,1562
120,1562
940,2554
61,940
940,2887
592,940
940,4209
940,2998
940,3672
895,1629
895,3110
920,2895
4308,4499
3078,4499
3581,4499
522,3954
3954,4169
1055,3954
1353,3691
1353,2233
1353,1872
1316,1353
3691,4518
3471,3691
882,3691
393,3691
3346,3691
2233,3691
2015,3691
1750,3691
3437,3691
2233,3698
1715,2233
1135,2233
985,2416
2416,3019
2416,2553
300,2416
2416,3389
1279,2416
1732,2416
239,2416
1166,2416
910,3166
1316,1872
1316,3439
1316,1982
264,467
264,2450
188,264
264,797
264,3308
264,2967
264,326
264,898
264,2760
1855,2279
545,1855
1593,1855
2705,2950
2193,2705
239,2705
482,2705
102,2705
1732,2705
2705,3740
2705,3928
2,2705
2705,3503
1326,2705
2217,2705
1952,2705
1473,2705
2705,4409
2004,2705
333,2705
226,2705
2316,2705
2705,4294
1072,2705
2705,4200
677,2705
2705,4258
2705,3542
2495,2705
2705,3154
2705,3238
68,3724
1787,1872
1872,2506
1872,3439
2946,4090
3000,4090
2517,4090
2655,4090
2528,4090
1692,4090
1951,4090
4090,4102
995,4086
995,1899
995,3852
3613,3852
1063,3852
3852,4086
1899,3852
1894,4086
781,4086
1899,4086
1899,4054
1899,2848
1556,1899
1899,3019
1899,3229
1400,1899
1899,2991
1119,1899
1899,4256
1899,2192
270,1899
1167,1899
1899,3143
1899,2737
934,1899
1293,1899
1899,3890
1899,4551
17,1899
197,2448
2448,4289
362,2448
3236,3943
2148,3943
1135,3943
2028,4145
4141,4145
1413,1788
1355,1788
1788,4346
1648,1788
201,1788
1788,4337
1788,3542
3030,4369
3811,4369
1107,2838
2838,4453
2838,2894
2838,3767
2838,3642
3,2838
2838,3249
1051,2838
2838,4248
1462,3627
1462,2686
3,1462
1415,1462
1462,3382
2664,3392
1457,2664
936,1862
2148,3600
3693,4143
2,3693
3693,4367
1694,3693
1198,3693
520,3693
3457,3693
1982,3693
2499,3693
1934,3693
2725,4438
3973,4438
2537,4438
2996,4438
3375,4438
3134,4438
252,4438
1550,4438
3346,4438
968,4438
1108,4438
924,4438
663,4438
1485,4438
2407,4438
2277,4438
1375,4438
1114,3581
796,3581
1375,3581
1232,3581
753,3581
57,3542
2346,3542
1376,3542
1017,3542
3375,3647
1413,3600
3600,4279
3600,4007
2384,4391
4391,4460
610,3690
610,1757
102,610
4033,4484
24,4484
2066,4484
1648,4484
2754,4484
3145,4484
3897,4484
617,4484
3179,3860
3179,4374
3179,3611
3179,3416
251,3179
2391,3179
2226,3179
340,3660
340,2355
340,1626
340,500
340,3469
340,1998
340,2078
340,470
2137,3897
1626,3897
3897,3953
663,3897
3195,3897
2563,3897
875,3897
1772,3897
1403,3897
941,2701
2691,2701
652,2900
2563,2896
2896,3160
3469,3593
2563,3469
1282,3469
2066,2394
1493,2066
1579,2066
2066,2992
2066,2521
1887,2066
2066,3582
1403,2066
2066,4348
2251,2522
1919,2522
734,4143
733,734
734,3200
734,4413
978,2303
978,1390
978,1854
548,978
978,3304
2431,4363
4253,4363
172,1861
774,1861
474,3266
1354,3266
3289,3830
1646,3830
498,3830
2867,3830
2659,3830
470,3830
1558,2960
1243,1558
1340,1558
1982,3457
1694,1982
1982,2960
1982,2834
1982,2499
1934,1982
1133,3603
2251,2453
2251,3708
2251,3730
595,2251
812,2251
3524,4351
92,526
513,526
398,526
526,1124
526,4052
526,3233
526,4261
526,2904
526,3587
711,4181
2001,4181
2030,3902
1850,3902
1236,3902
3902,4229
3902,4429
3510,3902
2600,3902
2714,3902
2510,3010
3014,3627
2934,3014
2807,3014
42,3014
1576,3014
3014,3904
3014,4033
565,2283
2283,3527
2283,4508
2261,2283
812,2283
851,2283
2252,2982
620,2252
3377,3975
426,3377
288,404
2163,4121
1107,4121
4121,4453
3918,4121
471,4121
4011,4121
2590,4121
626,4121
1072,4121
4121,4223
22,4121
1402,4121
2523,4121
2134,4121
1481,4121
4121,4551
1080,3834
2069,3834
2878,3834
2739,3834
2934,3834
2807,3834
1757,3834
696,3834
3834,4220
1442,3834
3834,3965
155,3834
1142,1909
1142,1202
1142,3729
1142,2236
914,2004
2004,4409
2004,2062
633,3007
1124,2575
509,1124
1124,2523
1124,2336
809,1124
1124,3889
382,3606
44,382
382,3145
382,4542
382,970
288,3606
288,4082
663,1887
1403,1887
654,2692
2692,4316
2525,2692
970,3606
970,1809
970,1780
656,970
324,663
663,3720
626,4551
767,4551
1400,4551
2858,4551
2440,4551
3918,4551
2220,4551
1853,4551
1702,4551
1221,4551
1137,4551
934,4551
706,4551
687,4551
482,4551
466,4551
270,4551
3019,4551
65,4551
54,4551
3000,4551
1572,4551
102,4551
2389,4551
4219,4551
4011,4551
242,4551
2848,4551
17,4551
975,4551
438,1444
438,2714
438,2597
2494,3217
601,3217
2961,3217
2249,3217
2668,3217
3217,4547
290,2725
1490,1893
188,1490
740,1490
1490,4549
45,1490
932,3126
2650,2989
566,3798
3140,3798
1922,3798
881,3798
1831,3798
3722,4547
2690,4547
2948,4547
1000,4547
2668,4547
601,4547
257,4547
110,4547
2249,4547
2336,4547
1609,4547
472,4547
45,877
1732,2553
1877,2553
442,2553
2553,3115
2553,4381
2553,3636
475,761
475,1477
442,4461
442,2121
442,2268
324,442
442,1170
930,3869
679,930
930,1457
930,2733
3607,4191
3283,3607
2336,2690
2336,2346
2336,2565
671,2336
1749,2336
2336,2429
1236,2336
2336,3910
1797,2336
2336,2668
70,2543
2827,3588
2427,3588
2798,3588
592,2998
2998,4209
2887,2998
2998,3672
1078,2041
2041,2430
1355,2041
1236,2041
2041,3472
2041,2932
1829,3222
1829,4316
1095,1749
398,1749
1749,1857
1749,2713
1634,1749
1749,2403
1749,2410
178,1749
1749,3465
1749,1919
1749,1758
1749,4064
1638,1749
1749,1852
1749,1806
1749,1862
33,1749
1136,1749
164,1749
960,1749
1749,3224
440,1749
1711,1749
1749,4133
1507,1749
1749,4273
1749,4384
1749,2943
14,1749
1749,1783
1749,3713
1749,3395
1749,3884
513,1749
1496,1749
1749,4533
1749,2670
193,1749
1749,2413
1749,4531
1029,1749
612,1749
1749,4465
1749,4085
1749,3116
1749,1841
1749,3888
815,1749
1021,1749
1749,2180
519,1749
1749,2001
3023,3323
36,476
3064,3166
2932,4309
2932,3904
558,2932
2932,4261
1473,2932
2932,3557
2050,2932
2932,3126
2659,2932
2932,4446
617,2932
2430,2932
1157,2932
1157,1892
520,2960
520,4367
520,3749
520,1694
520,3457
520,2499
520,1934
2499,4367
2960,4367
1694,4367
2834,4367
3457,4367
1934,4367
2960,3457
1694,3457
2834,3457
857,3457
2499,3457
1934,3457
1694,2834
1694,2499
1694,1934
1934,2960
857,2834
1934,2834
1934,2499
1934,3749
857,1934
417,2544
417,1870
91,1682
216,1682
1682,3548
2995,4456
426,3969
971,3082
971,2640
2711,4026
293,4026
911,4026
2155,4316
615,2155
515,2382
515,2102
219,515
515,4335
1669,3514
3208,4414
1370,4414
649,4414
4128,4414
3999,4414
2982,4414
912,1557
85,912
912,2473
912,2000
912,2276
912,1713
104,912
561,912
912,2891
1577,3147
385,2019
385,1273
675,4508
3527,4508
2747,4508
2261,4508
812,4508
2288,3083
2261,2747
812,2261
1557,2833
226,1557
1557,3163
1557,4519
1557,2440
1557,3776
482,1557
239,1557
1557,1692
1557,4177
1557,4502
670,1557
1557,2644
1557,4258
879,1557
1119,1557
104,1557
812,3621
675,812
812,3527
567,1932
567,1373
567,3474
567,3271
238,567
3311,4017
3311,4316
2525,3311
3278,3311
1227,3311
2506,3311
314,3154
2825,3154
677,3154
482,3154
3154,4309
1826,3154
109,3154
2720,3154
2691,3154
1616,3154
104,3154
1042,1799
1042,3391
1042,4280
1042,1576
781,1042
617,1042
866,1325
866,2807
866,3192
866,3161
866,1525
418,866
866,3143
866,1442
102,3238
102,680
102,226
102,4256
102,3124
102,1108
102,3126
102,3444
102,409
102,1572
102,557
102,3050
102,2386
102,1732
102,3686
102,4011
102,617
102,4309
102,4242
102,2801
102,482
102,1144
102,2848
482,975
482,2848
482,4011
482,879
482,2584
482,2644
482,1572
482,4258
482,4502
482,2013
447,482
482,1692
482,4309
482,1221
482,1702
482,2220
482,2440
482,2858
482,3452
226,482
482,1400
482,2892
363,482
482,1072
482,677
104,482
482,3238
1578,4019
1578,3992
1578,4552
1578,3712
750,1578
1578,2440
1578,2773
1578,3710
1578,3512
1578,4063
1244,2102
219,2102
2102,4335
2647,2667
844,2647
302,2647
2647,3548
420,1650
596,1650
801,1975
2609,3657
3657,4081
3187,3657
3547,3657
464,1332
1332,2002
200,1332
1332,3890
2402,4542
3882,4542
613,4542
1461,4542
4068,4542
346,1304
1304,1474
1304,1460
1304,2226
1304,1692
2600,4429
2600,2796
2600,3028
1284,2600
2082,4394
130,4394
557,4394
1896,2733
191,2733
2733,4480
1500,2733
2733,4265
1525,2575
3382,4316
911,4316
1892,4316
1683,4316
2108,4316
4316,4339
4316,4328
2433,4316
793,1493
2641,3556
1687,3556
3243,3556
2232,4453
2232,3485
1904,2232
2232,2578
2754,4213
1036,2754
1057,2754
1884,2754
750,2754
1964,2754
2754,3642
798,2754
2127,2754
2208,2754
1045,2754
987,3208
890,3208
717,3208
2563,3208
3208,4439
3208,3938
725,3208
3165,3208
160,4328
854,4328
2874,4328
1172,4132
1314,4132
314,4132
325,4512
2060,2427
105,2427
1912,2427
2124,2427
2427,4257
2427,3672
1785,2355
2355,4285
1806,4143
1806,3368
1806,2301
671,1806
1806,3564
1806,3209
1806,2659
239,1806
120,2001
21,4487
2686,4487
566,3911
566,3173
566,2494
671,2040
598,671
671,4080
671,2094
671,1131
671,3088
113,671
671,3020
671,4200
671,753
239,671
671,2301
671,4272
2877,3932
878,2877
428,3471
197,1272
197,4200
197,1739
1259,1368
1368,2298
1368,2227
577,1368
1368,3822
1368,3439
1135,1905
4379,4502
2586,4502
1073,4502
1225,4502
824,3754
1717,3754
2543,3754
3754,4509
2929,3274
6,3274
3274,4561
202,3274
2210,3274
2197,3274
460,1198
1198,3662
1198,4103
1198,3482
1236,1395
1236,1501
1236,4450
1077,1355
1355,2690
1355,1413
265,1355
942,1355
158,1355
1355,4334
3471,4200
1771,3471
2690,3392
368,2690
2519,2690
878,2690
780,2690
2543,2690
1990,3418
348,2287
348,4472
809,3518
1284,4429
781,2731
781,4498
1284,4229
3913,4229
893,4539
893,1373
1232,4349
1778,3722
3722,4516
1000,3722
2006,3722
1113,3722
3722,4541
437,3722
3151,3722
3087,3722
1202,3722
1208,3722
2302,3443
245,2302
1054,4266
2691,4545
314,4545
1224,2565
4186,4460
1343,1478
1478,3194
158,1765
158,967
158,2627
686,3652
1950,3652
658,3652
52,3194
1343,3194
1182,3194
1030,1289
1030,3970
1030,1413
1030,4420
1715,3243
698,2110
698,4035
516,678
920,2543
2543,4334
1318,2006
1387,2006
1685,2006
1000,1790
939,1000
878,1000
774,1000
1000,1365
1000,3400
1579,2670
780,1318
330,1138
1501,3145
3145,3286
1284,3145
2117,3145
1024,1572
1024,2892
1024,3552
1024,1585
1585,3198
2591,2873
1406,3088
791,1649
3414,3686
1760,3686
2428,3686
3492,3686
1907,3686
226,3686
3233,3686
750,3686
982,3686
3686,4179
2691,3686
1951,3686
3686,3847
3686,4011
3686,4350
3512,3686
2096,3686
1732,3686
3000,3686
2412,3686
1225,3686
1733,3686
1144,3686
581,3686
800,3686
253,3686
302,3548
3038,3548
1862,2334
164,1862
344,2228
730,2228
2228,3583
75,3549
423,2988
2988,3909
33,2988
273,3054
1912,4180
2060,4180
3901,4180
946,4180
109,1660
109,4078
109,2785
109,1636
109,3297
109,2506
109,609
109,1516
109,347
1689,3439
654,3439
2506,3439
1828,3627
1641,1828
1828,3001
589,3449
589,1826
589,1577
589,1322
589,3083
1322,1577
1322,3449
1322,2694
584,1322
1732,3504
1732,4200
1732,2316
1732,4294
1732,2644
226,1732
1572,1732
1732,1733
1613,3449
1713,3449
3504,4434
1653,3817
1653,1994
1653,1897
1653,2136
191,1653
1653,4322
1653,2900
1653,4450
1653,3792
1653,3710
238,1653
1572,3452
677,1572
1572,4309
688,1572
1572,2828
300,1572
1572,2440
1572,4040
1279,1572
1572,2644
1572,4011
1572,2848
937,3869
2467,3869
679,4442
1153,4442
2774,4442
2808,4442
4442,4524
3497,4442
1626,2563
2563,3033
2563,3195
1477,2563
2563,4052
2563,3666
254,2563
2563,4261
2563,2747
937,3574
551,3250
1321,1374
245,1321
1321,2480
2627,3739
148,2053
216,3999
3438,3999
3417,3999
1582,3999
1375,3999
329,1374
2291,2695
1319,2695
2695,3019
335,2695
2597,2695
1019,2083
2557,4420
1289,4420
2794,4420
3970,4420
942,1413
2598,4113
2652,4113
3083,4113
1413,4001
546,1413
1373,1413
1686,2652
2598,2652
2652,3899
2652,3083
546,4179
546,4012
202,2210
202,1059
42,202
1289,2527
370,4239
370,3083
1227,2525
1227,3074
548,1227
1227,4305
1227,1939
1227,2143
828,1227
1850,3278
1824,3278
2703,2827
100,543
543,3741
543,3151
334,543
334,3741
334,3151
334,1792
100,334
334,1475
1158,1380
1158,2981
1158,2013
1158,4201
1158,1167
709,1158
1158,3131
1158,3192
1158,2597
1158,2691
928,1158
1158,2440
1158,4416
1158,3801
1158,2192
1158,2428
1158,2677
1158,1412
2861,3443
397,4020
2131,2390
975,2131
2131,4173
3271,4283
3271,3474
1932,3573
1932,2479
1932,4189
1932,3474
2613,3525
2318,2613
2008,3746
1511,4062
1831,4062
464,718
718,925
1901,2728
1901,2249
1351,3957
191,1897
191,4084
191,3094
236,2328
2328,3901
1883,3344
2666,3344
870,2230
870,1781
870,3273
870,4128
870,2407
3273,4535
1636,2435
2435,2858
2435,3518
96,2435
2435,4011
1293,2435
2435,4392
706,2435
1279,2435
2217,2435
2435,4309
2121,2602
696,1310
1310,2287
421,4003
3803,4565
2480,3408
2480,3190
245,2480
1825,2397
2397,3820
2397,3118
269,2397
2397,3981
1528,2397
2327,3837
53,2327
560,3488
42,3963
42,3802
3831,4261
4019,4261
966,4261
1525,4261
162,4261
2619,4261
3880,4261
4261,4425
1626,4261
2114,4261
565,4261
4055,4261
3287,4261
2520,4261
4261,4435
4052,4261
3473,4261
1358,4261
958,4261
512,4261
4261,4276
470,4261
2234,4261
74,1291
33,74
709,2597
2597,4116
1182,2597
366,2597
2597,3808
1416,2597
1859,2597
557,2963
557,2452
557,2644
557,2833
557,2222
557,2486
557,2554
557,2440
557,1074
557,3050
557,3482
3441,3666
1571,3441
3002,3441
2622,3441
199,3441
300,3441
3441,4027
1399,3441
3441,3906
67,3441
565,4052
4052,4435
2520,4052
1616,4052
649,4052
3880,4052
3614,4052
2619,4052
1358,4052
2358,3435
1715,2358
164,2358
2,2358
2732,4143
1649,2732
3740,4409
1952,3740
2284,4028
121,680
121,1648
2316,4294
509,1771
509,3742
509,2209
509,908
2201,3627
3503,4118
2007,3899
3066,3899
496,3879
496,3121
1771,2121
857,1771
149,1032
149,3160
104,1114
1114,3634
2836,3076
3076,3799
3076,3078
1728,2229
1728,2317
1430,3020
497,3020
1970,4096
1970,2319
848,3033
3033,3666
3033,3646
2272,3907
3907,4371
460,3907
1954,2455
2513,3321
2811,3321
8,3321
3321,3634
2478,3321
3660,4233
414,3503
2691,4056
2691,4011
1172,2691
2329,2691
972,2691
346,2691
1074,2691
2691,2720
2691,3317
2691,3857
2068,2691
1616,2691
1495,2691
873,2691
767,2691
2691,4379
552,2691
1320,1750
774,3924
774,1034
774,2316
774,946
774,2313
774,3257
774,3419
617,4017
501,617
617,1036
617,1715
617,3820
617,2534
617,4418
617,851
2224,4149
1649,4149
2565,4149
3079,4149
1817,4149
2399,4149
3815,4149
878,4149
92,2244
92,2704
1080,3717
1080,3489
1080,3606
1080,2966
1080,3624
717,1080
1080,3038
897,1080
1080,3363
356,3405
356,2509
356,3998
2076,4128
4078,4128
1666,2645
1666,4247
1233,1666
107,1666
243,1666
1896,3913
224,3913
130,3913
3913,4544
1859,3913
2940,4053
887,4053
172,1990
148,1990
907,1990
2293,3438
1928,2293
3889,3933
3073,3889
3889,4341
172,3627
172,4454
1933,3262
2117,3262
3262,4334
3099,3491
1041,3099
3099,3170
2927,3627
2642,2927
1232,2927
3536,3587
3300,3587
2461,3587
3242,3587
1358,3587
958,1165
1154,1367
1154,2220
740,4549
664,4549
2837,4549
1359,4549
820,3550
1715,3437
1348,3437
2015,3437
82,3437
1930,2094
1644,2565
1649,2565
1285,2565
2565,4032
2034,3831
128,3831
1648,3831
1824,3831
1455,3831
630,3831
2017,3831
1951,2803
1951,2946
1951,2805
1951,2440
1951,2528
1951,3762
1314,1951
1951,2744
982,1951
1692,1951
1951,2517
1951,3000
314,1951
464,2050
2050,3881
2050,2337
2316,2660
582,2316
1738,2316
2316,3202
2316,3464
2316,3863
2316,2950
3078,3171
1232,3078
1805,3940
947,1805
545,1805
53,3216
2224,2443
2224,2399
639,2224
1823,2224
4079,4085
1029,4079
3002,3666
300,3666
225,3666
848,3666
3404,3666
1393,3666
3646,3666
148,3627
148,2455
435,789
789,4430
170,789
789,2308
789,4109
1528,2193
2193,3258
1538,2193
1326,3627
1326,1819
1326,3368
977,1326
270,4309
1400,4309
4309,4475
226,4309
4256,4309
2858,4309
1471,4309
2440,4309
1969,4309
3143,4309
934,4309
3124,4309
3022,4309
3202,4309
2849,4309
3126,4309
1412,4309
2428,4309
3360,4309
3019,4309
208,4309
3444,4309
96,4309
2644,4309
1119,4309
104,4309
4011,4309
831,4309
2848,4309
1516,4309
17,4309
1648,3951
1648,2346
1648,4138
1648,4265
2323,3621
2059,2323
2167,3627
2610,3627
1412,3627
3,3627
60,3627
3455,3627
2979,3627
1317,3627
790,3627
2686,3627
3368,3627
977,3627
1663,3627
3627,4556
1819,3627
1269,4485
889,2100
1041,3808
1942,3808
3255,3808
1778,3808
226,3808
1422,3808
2938,3808
1733,3808
890,2043
890,4214
890,1121
270,2848
1241,2848
1400,2848
226,2848
2848,4040
2105,2848
879,2848
2848,3890
464,2848
934,2848
2848,3486
2848,3028
2848,4256
2848,3126
2848,3019
1673,2848
2644,2848
2848,2898
1119,2848
1556,2848
2848,4011
17,2848
1045,2643
1045,1884
1045,3858
1045,3086
1045,3860
1045,1523
1045,2921
1045,1086
501,1764
1764,2833
1764,3649
1764,2963
1764,2452
1155,1764
1764,2145
1764,3161
642,1764
1373,1764
1764,4503
1764,3780
1764,2584
1764,3382
1069,1764
1907,4368
1797,4368
239,4368
1718,2589
1969,3296
2576,3616
3198,3803
2982,3198
3198,4134
552,3198
3161,3541
347,3541
208,226
226,1757
226,3022
226,1272
226,2192
226,1426
226,2991
226,4011
226,3161
226,2644
226,2833
226,1692
464,2366
2432,2833
1542,2833
2833,3885
44,2833
578,2833
2318,2833
1272,2833
2833,3807
1090,2833
2528,2833
2440,2833
1914,2833
505,2833
2452,2833
2833,2856
2833,2849
266,2833
2344,2833
2833,3543
1942,2833
2833,3778
1487,2833
2833,3131
835,2833
2833,3649
642,2833
2833,2963
239,2833
1422,2833
1069,2833
2626,2833
891,2833
1036,4017
474,1036
2246,3132
2892,3132
3132,3739
1072,3132
2856,3132
3710,4019
658,4019
3242,4019
4019,4084
1517,4456
3255,4456
1086,3860
3858,3860
1523,3860
251,3860
3086,3860
1399,3860
1290,1748
1773,2477
363,2477
1077,2477
1078,2477
2477,2489
265,2477
677,1551
1551,1955
1551,3073
1551,2428
1551,2898
1551,2586
1551,1907
1551,2105
1551,3005
670,1551
1551,2779
1225,1551
1144,1551
581,1551
839,1551
800,1225
677,1225
1014,1225
1225,1955
1225,3980
1225,2898
1225,2586
1225,2213
1225,1907
1225,1733
353,1225
1225,2779
767,1225
1073,1225
1225,1301
1225,3712
670,1225
1225,2105
1225,3512
1144,1225
732,1225
581,1225
839,1225
253,1225
1479,3872
1479,2663
649,1479
3068,3297
279,3068
2599,3068
2586,3068
3068,3192
1221,3068
2013,3068
2068,3068
2785,3068
972,3068
1772,3068
2741,3068
1998,3486
3,3767
3,2894
3,60
649,4247
649,1450
3392,4027
902,3392
2807,3392
300,3392
3002,3392
3392,4378
1486,1715
1486,3043
164,3170
3170,4116
3049,3170
822,4209
3124,4209
4209,4340
1912,4209
2887,4209
3672,4209
1302,4209
2433,4209
953,2852
2852,4355
4354,4355
953,4355
1060,3507
293,2711
598,958
2,958
958,1461
164,958
275,1968
642,2389
642,2452
642,3649
642,2963
642,1069
2295,2298
2298,3822
3621,4021
2059,3621
25,3621
1023,4524
632,1023
1023,1789
632,4524
632,3086
632,1789
1977,3839
1090,3839
3766,3839
1402,3839
1815,3550
462,3550
908,4143
2948,3300
1302,4340
1628,3135
1715,3135
1338,1373
1373,2512
3391,3487
1232,1480
1015,1480
222,2197
1866,1919
2578,4384
1559,1659
111,2047
2047,3161
1627,4399
611,1627
1627,4091
1627,3310
239,4379
239,578
239,3816
239,1471
239,1346
239,2042
239,3807
239,4347
239,505
239,266
239,2856
239,2626
239,2950
1008,3155
1077,1126
1126,2704
1747,4366
1344,4366
3022,4366
2592,4366
3416,4366
2106,4366
3456,4366
2017,2659
2659,4446
713,2520
2520,3523
1257,4091
1257,1783
1783,2072
1783,2057
300,1571
300,1211
300,2807
300,3906
300,1590
300,3002
300,1383
300,2622
300,1561
2410,3884
399,4293
446,3717
257,452
452,2208
3338,4306
556,3338
1014,2853
1211,2853
1372,4008
1689,4008
1914,4008
4008,4535
470,2398
556,2478
3764,4446
4446,4491
1040,4446
1797,1869
964,1797
2453,2669
738,2669
2669,2807
948,2669
2648,2669
2669,4265
1237,3551
1237,4012
1237,3864
1459,2017
2017,4245
1455,2017
1955,2213
2213,3073
1215,2213
1907,2213
2213,3390
2213,4201
2213,3115
2213,3233
2213,2428
2213,3444
767,2213
1733,2213
839,2213
213,2213
2301,4272
1947,2301
2453,2762
876,2762
2449,2762
2188,2762
688,2762
1821,2200
2200,3143
882,3260
882,3809
2,882
753,882
888,4449
888,4042
1385,3815
753,1385
1857,3058
1170,2662
2410,2453
2410,4001
2,2410
164,1931
164,3713
164,1545
33,164
164,1381
2300,2742
419,2300
897,2300
2300,2966
2133,2300
3416,4146
3416,3611
784,3416
3416,4307
3416,4374
470,3416
960,4260
960,1286
60,4556
60,3455
60,3368
3396,3506
1014,3506
2786,3506
2069,2453
2069,3143
2945,3150
2310,3150
456,2953
1131,1436
3717,4465
3292,4085
2,4085
411,755
3717,3888
3270,3888
2788,3888
1049,3888
1021,3717
1175,1351
2180,3717
2341,3494
230,2341
1963,2341
2063,3238
1074,3238
733,3133
1609,2710
1057,1180
257,1180
257,1057
794,2208
1397,2208
2208,2334
2208,4550
257,2208
2136,2208
2208,2993
2208,4562
207,1907
207,3653
1715,2882
2453,4202
463,2453
2453,4378
2453,3058
2453,4265
768,2453
1525,2453
2453,2598
2078,2453
1864,2453
28,2453
2453,3100
287,2453
1122,4415
2456,4200
578,4200
4200,4546
2950,4200
1461,4200
1325,4200
3139,4200
2212,4200
3395,4200
2217,2843
1400,2217
2217,4392
2217,3551
96,2217
1422,2217
761,3395
2,3395
2255,3395
2421,3395
2319,3395
248,4310
3235,4310
1584,4310
1791,4310
568,2952
568,1484
568,1762
915,2335
915,4370
3173,3911
2494,3173
753,2557
753,3260
11,753
753,3809
287,753
287,2684
292,697
1378,3016
2206,3016
3016,4048
528,2463
528,4419
528,2171
2706,2904
2371,2904
2904,3847
2904,3456
1991,3115
1991,2841
2114,3160
3160,3880
357,3160
821,3814
4091,4399
2739,4091
1202,4155
252,2417
1856,3934
1856,2076
1485,4023
3378,3789
3789,4283
3644,3789
3789,4388
3789,3857
3789,3997
1372,3789
3485,3789
2801,3789
2696,3789
2723,2776
717,3489
717,2739
717,3558
268,717
2199,4012
3992,4012
2127,4012
3363,3580
3363,4231
1094,3363
843,3363
3363,3938
2421,3806
2939,2958
2638,2882
1277,2882
1004,2495
2495,4146
2495,2768
1939,2495
1074,2495
113,2605
113,323
113,4063
193,1496
3564,4143
3928,4143
3059,4143
4143,4546
4143,4344
4143,4371
2,4143
151,2684
2419,4537
2419,4533
641,2419
2,2419
3212,3376
2023,3376
1931,3043
612,3784
27,612
422,4432
1865,4432
4432,4562
4278,4432
2501,3235
1147,4095
1147,4510
1147,4154
775,1147
815,1177
815,4315
2159,2787
2441,2787
3332,3624
641,3624
1324,2437
2437,4556
278,2567
1457,2454
1457,2854
265,1457
1593,3291
2682,2968
1727,2055
1727,1994
1727,3554
1727,3317
1409,1727
1474,1727
1727,3124
1727,2809
997,3648
997,3022
997,3126
997,2528
997,3174
997,4177
696,2934
1757,2934
2934,3115
658,2934
2934,3965
155,2934
2934,4242
577,3822
409,4011
409,4242
409,1116
409,1069
4379,4543
1481,4379
1399,4379
4379,4553
2809,4379
237,4242
37,4242
977,4242
1712,4242
1507,1575
470,598
349,822
349,851
349,2831
349,3067
