venue_id,lat,lng,category_id,category,city,km
14401,42.0444631,-87.6795161833,38,City Park,Chicago,24.437
14403,40.74324845,-74.0038847833,19,Italian,New York,9.197
14407,40.7443931397,-73.9960228041,102,Library,New York,8.662
14507,41.91643785,-87.6877682167,1,Coffee Shop,Chicago,10.711
14520,40.760278,-73.980833,121,Corporate Office,New York,8.634
14596,33.8041844816,-118.066431284,132,Hospital,Los Angeles,27.589
14598,33.8039081142,-118.0622577667,38,City Park,Los Angeles,27.851
14603,34.06191945,-118.4100651667,152,High School,Los Angeles,16.278
14635,34.0432405333,-118.2635521833,15,Mexican,Los Angeles,4.967
14637,34.0430230998,-118.2671570778,79,Stadium,Los Angeles,5.038
14689,41.8976175667,-87.5998735333,114,Lake & Pond,Chicago,8.615
14709,34.04432415,-118.26584815,58,Other - Entertainment,Los Angeles,5.14
14761,34.0667045,-118.4043574167,35,Apparel,Los Angeles,16.041
14762,34.058543795,-118.4069752693,38,City Park,Los Angeles,15.863
14764,41.9114255565,-87.6788941026,98,Mediterranean,Chicago,9.938
14766,34.0669512667,-118.40064525,407,Four Seasons,Los Angeles,15.752
14767,34.0692687,-118.3979630333,422,Whole Foods,Los Angeles,15.659
14768,34.0718328833,-118.40038775,125,City Hall,Los Angeles,15.995
14769,34.07304525,-118.3996582,102,Library,Los Angeles,16.004
14770,34.0697622167,-118.4057736333,110,Bakery,Los Angeles,16.316
14920,40.7755948941,-73.9534592443,19,Italian,New York,8.557
14936,40.7812285333,-73.9604115333,50,Traditional Art Museum,New York,9.389
14937,40.7840073,-73.9583086833,50,Traditional Art Museum,New York,9.575
14938,40.7842865162,-73.9578688145,207,Museum,New York,9.585
14980,40.7247519333,-73.9880490167,28,Dive Bar,New York,7.228
15079,40.7423961659,-74.0075433254,38,City Park,New York,9.438
15081,34.1466450667,-118.1509208667,19,Italian,Los Angeles,18.686
15169,40.7070708167,-74.0119528667,22,Historic Church,New York,8.996
15204,40.6907270893,-73.9555359496,1,Coffee Shop,New York,4.649
15216,40.6883902407,-73.9629448821,1,Coffee Shop,New York,5.325
15261,34.0726697333,-118.37184905,101,Sandwich Shop,Los Angeles,13.833
15291,34.0784955,-118.36150645,124,Diner,Los Angeles,13.481
15451,40.7616340629,-73.9678573608,121,Corporate Office,New York,7.974
15530,34.0647388345,-118.3756899834,121,Corporate Office,Los Angeles,13.637
15667,41.948774539,-87.6579165459,241,Bar,Chicago,13.661
15693,41.90421215,-87.6290658333,24,Pub,Chicago,8.695
15695,41.9015867,-87.6281040167,97,Saloon,Chicago,8.415
15895,40.7244978164,-73.9922763207,154,Burgers,New York,7.565
15992,40.7634218398,-73.9738762379,222,,New York,8.462
15998,40.7214004342,-73.9976043999,15,Mexican,New York,7.929
16088,40.7475803167,-73.94023025,26,Ultra-lounge,New York,5.31
16089,40.74697615,-73.9527388667,28,Dive Bar,New York,5.911
16119,40.7595737,-73.9616398,53,Furniture,New York,7.46
16207,40.7560171333,-73.9287751,18,Asian,New York,5.71
16213,40.7597515167,-73.9182672333,62,Toys & Games,New York,5.873
16215,40.7431330167,-73.916736,62,Toys & Games,New York,4.04
16320,40.7336496333,-74.0021934167,24,Pub,New York,8.659
16350,40.7707886167,-73.96734525,50,Traditional Art Museum,New York,8.737
16397,40.7308686424,-73.9975655079,38,City Park,New York,8.191
16414,34.0838610508,-118.3630996943,35,Apparel,Los Angeles,13.984
16468,34.1363168833,-118.3529745167,58,Other - Entertainment,Los Angeles,17.881
16481,40.8515422186,-73.9520591497,128,Bridge,New York,16.456
16500,34.0085313891,-118.4983634949,166,Historic Landmark,Los Angeles,22.914
16548,34.0516490833,-118.2839614333,15,Mexican,Los Angeles,6.54
16568,34.1021696667,-118.3392036333,11,Mall,Los Angeles,14.021
16576,34.0861724833,-118.34436685,54,Other - Shopping,Los Angeles,12.939
16623,40.6069153117,-74.0447616577,128,Bridge,New York,16.264
16802,40.7123678333,-74.0081857667,23,Skyscraper,New York,8.692
16803,40.7390304833,-73.9887598,166,Historic Landmark,New York,7.845
16812,40.73838125,-73.9880529167,236,Fine Dining,New York,7.76
16842,41.8933989167,-87.6902672667,38,City Park,Chicago,8.468
16859,40.7032127479,-73.9915592077,80,Dessert,New York,7.295
16865,34.0488903633,-118.2609128952,11,Mall,Los Angeles,5.528
16866,40.6977264833,-73.9922982,62,Toys & Games,New York,7.425
16904,40.732397089,-73.9992284775,19,Italian,New York,8.378
16907,40.74137425,-73.9881052167,154,Burgers,New York,7.915
16918,34.1407343333,-118.371804,80,Dessert,Los Angeles,19.255
16919,40.7113372081,-74.009206295,22,Historic Church,New York,8.772
16965,40.726720115,-73.9861553907,161,Vegetarian / Vegan,New York,7.135
16970,41.8906622,-87.68558145,15,Mexican,Chicago,8.017
16971,34.058080792,-118.4197935557,230,Apple Store,Los Angeles,16.927
16972,40.7157182167,-74.0169648833,37,Playground,New York,9.457
16975,40.7161293,-74.0156772333,38,City Park,New York,9.354
16991,40.7162283816,-74.0086654781,62,Toys & Games,New York,8.767
17033,34.0389477,-118.14428323,18,Asian Food,Los Angeles,10.662
17054,40.71419513,-73.99048709,19,Italian,New York,7.22
17142,41.9796288,-87.8676652833,30,Cineplex,Chicago,25.312
17145,40.72208055,-74.0026417833,103,Theatre,New York,8.36
17180,41.8390789,-87.8922384333,393,Disc Golf Course,Chicago,20.837
17355,34.0774474692,-118.4744918346,50,Traditional Art Museum,Los Angeles,22.406
17417,40.6457243197,-73.7757790089,224,Terminal,New York,12.92
17464,41.9108507685,-87.6533532626,439,,Chicago,9.427
17511,41.9138540634,-87.6533686415,155,Pizza,Chicago,9.76
17547,41.8960237,-87.6329009,155,Pizza,Chicago,7.757
17552,33.7642396833,-118.1989542167,57,Other - Travel & Lodging,Los Angeles,26.636
17554,33.7647896833,-118.2023547833,57,Other - Travel & Lodging,Los Angeles,26.522
17579,33.762041537,-118.1967759132,76,Aquarium,Los Angeles,26.912
17580,33.7622465333,-118.19408095,57,Other - Travel & Lodging,Los Angeles,26.937
17583,33.75457665,-118.1964891,64,Other - Food ,Los Angeles,27.734
17591,33.9527626667,-118.3968384167,38,City Park,Los Angeles,14.523
17594,33.92475495,-118.4158870167,152,High School,Los Angeles,17.437
17614,40.7411212878,-73.9873410357,121,Corporate Office,New York,7.845
17623,33.9200237667,-118.4302632,99,Beach,Los Angeles,18.854
17634,34.1076599,-118.2653622,89,Craftsman,Los Angeles,12.054
17636,41.9033890014,-87.67148139,110,Bakery,Chicago,8.903
17647,40.7209616333,-74.0510982333,60,Other - Architecture,New York,12.38
17680,40.912766657,-73.7835359573,95,Train Station,New York,24.981
17710,40.7422010764,-73.9879953861,38,City Park,New York,7.951
17711,40.74163355,-73.9875931833,16,American,New York,7.891
17719,41.8794576167,-87.6187403333,38,City Park,Chicago,6.173
17828,41.9745247,-87.8630332833,86,Seafood,Chicago,24.648
17830,41.9744716865,-87.8633110648,389,InterContinental Hotel,Chicago,24.661
17835,41.9018903,-87.6282665167,1,Coffee Shop,Chicago,8.447
17888,34.1961143486,-118.3539104462,45,Airport,Los Angeles,23.813
17891,40.7043998119,-74.1907167435,95,Train Station,New York,24.067
17927,40.7137590667,-74.0092444,22,Historic Church,New York,8.791
17954,40.74597358,-73.98503684,58,Other - Entertainment,New York,7.948
17983,40.75912615,-73.9758193,908,Chocolate,New York,8.238
18015,34.0491784,-118.2391276,18,Asian Food,Los Angeles,5.559
18017,33.7755569167,-118.1576896,166,Historic Landmark,Los Angeles,26.372
18018,40.7110310706,-74.0104991712,166,Historic Landmark,New York,8.879
18021,33.7789082,-118.2013960833,166,Historic Landmark,Los Angeles,24.991
18025,40.71563839,-74.00779598,73,History Museum,New York,8.687
18069,41.9130403339,-87.6553308964,362,Wine & Spirits,Chicago,9.688
18108,34.0630183333,-118.44708875,56,Other - Nightlife ,Los Angeles,19.467
18109,34.06306855,-118.4470092833,80,Dessert,Los Angeles,19.462
18110,34.0627893833,-118.4471000667,56,Other - Nightlife ,Los Angeles,19.458
18122,41.8963901833,-87.6555482333,124,Diner,Chicago,7.855
18207,34.1457214355,-118.2549819946,444,In-N-Out Burger,Los Angeles,16.21
18269,34.090411666,-118.3532502984,64,Other - Food ,Los Angeles,13.841
18344,41.86817693,-87.64495259,106,Grocery,Chicago,4.639
18397,34.1006062,-118.26323091,114,Lake & Pond,Los Angeles,11.253
18399,34.1075273387,-118.2658883929,56,Other - Nightlife ,Los Angeles,12.046
18470,40.7633339532,-73.9771595549,18,Asian,New York,8.647
18525,40.78226387,-73.94855344,130,Sports Bar,New York,9.042
18607,40.8030823921,-73.9639532501,28,Dive Bar,New York,11.686
18610,34.0705306415,-118.3612260125,166,Historic Landmark,Los Angeles,12.905
18868,34.1073416589,-118.2639307419,155,Pizza,Los Angeles,12.004
18938,34.0596992887,-118.2370090485,124,Diner,Los Angeles,6.745
19002,41.928723,-87.8064574333,54,Other - Shopping,Chicago,17.778
19060,42.0025654833,-87.8173798167,155,Pizza,Chicago,24.4
19067,42.0030261667,-87.8183871167,15,Mexican,Chicago,24.491
19068,42.0035526167,-87.81701515,82,French,Chicago,24.47
19170,34.09800415,-118.3520028667,16,American,Los Angeles,14.39
19286,40.760683271,-73.9807534218,23,Skyscraper,New York,8.659
19380,41.9013907167,-87.6257768667,35,Apparel,Chicago,8.421
19523,40.83819585,-73.85980145,55,Other - Parks ,New York,14.989
19608,34.1086188347,-118.2716440798,437,,Los Angeles,12.241
19706,40.7697337758,-73.9543916458,433,Starbucks,New York,8.03
19713,40.78070265,-73.97911083,24,Pub,New York,10.214
19721,40.7833685433,-73.9294695854,128,Bridge,New York,8.64
19739,40.83295815,-73.8602818167,165,Plaza / Square,New York,14.416
19758,34.0781651,-118.26226565,102,Library,Los Angeles,8.765
19760,34.0829554333,-118.2192547833,173,Pet Store,Los Angeles,9.649
19762,40.7250228232,-73.9991104603,230,Apple Store,New York,8.138
19777,40.7223365419,-73.9873100817,101,Sandwich Shop,New York,7.102
19795,40.7476809,-73.9836359,24,Pub,New York,7.953
19797,40.7499960848,-73.9907097816,47,Modern Hotel,New York,8.592
19809,34.1547157596,-118.4671425819,11,Mall,Los Angeles,26.38
19812,40.7342344305,-74.1645169258,95,Train Station,New York,22.046
19815,40.7036399667,-74.0161028167,38,City Park,New York,9.357
19817,40.7040948101,-74.0137338638,73,History Museum,New York,9.155
19819,40.7070265449,-74.0122559532,1,Coffee Shop,New York,9.021
19821,34.18236245,-118.3109233833,96,Bookstore,Los Angeles,21.039
19822,40.7071727167,-74.0105454333,166,Historic Landmark,New York,8.877
19842,34.1651718333,-118.3454482333,54,Other - Shopping,Los Angeles,20.361
19851,40.7679384333,-73.9850899667,124,Diner,New York,9.481
19857,41.8974177939,-87.6250380278,180,Candy Store,Chicago,7.995
19876,40.7988513153,-73.9629629083,28,Dive Bar,New York,11.225
19882,34.1505209669,-118.4215392496,1,Coffee Shop,Los Angeles,23.016
19884,40.7612274649,-73.9766425753,82,French,New York,8.45
19906,40.7726869667,-73.9711328833,32,Live Music,New York,9.098
19919,40.7756099467,-73.9747560024,166,Historic Landmark,New York,9.542
19921,40.7768123854,-73.9761185646,29,Condo,New York,9.718
19926,40.7775056333,-73.9639888,51,Sculpture,New York,9.191
19938,41.97476643,-87.8902602196,224,Terminal,Chicago,26.385
19940,34.0524905285,-118.3103299141,18,Asian,Los Angeles,8.061
19942,40.7188101614,-73.9922817265,26,Ultra-lounge,New York,7.437
19944,40.75593585,-73.9677998833,24,Pub,New York,7.507
20024,41.9645719796,-87.8182375431,38,City Park,Chicago,21.214
20025,34.0720176495,-118.3602941036,917,Farmers Market,Los Angeles,12.939
20046,42.023247,-87.84514176,132,Hospital,Chicago,27.619
20085,34.092138,-118.2649800167,364,Dog Park,Los Angeles,10.338
20127,34.055806101,-118.2357430458,95,Train Station,Los Angeles,6.343
20132,34.0572516667,-118.2380802,166,Historic Landmark,Los Angeles,6.46
20133,34.0587017333,-118.2400276,128,Bridge,Los Angeles,6.592
20182,40.74557131,-73.98466134,47,Modern Hotel,New York,7.898
20279,41.9315764097,-87.6834082603,215,Bowling,Chicago,12.188
20302,40.72614741,-73.99379259,26,Ultra-lounge,New York,7.735
20303,40.7067340458,-73.9904308319,128,Bridge,New York,7.182
20313,41.8188319817,-87.8781688213,217,Other - Services,Chicago,19.647
20374,34.0553128,-118.3833635333,35,Apparel,Los Angeles,13.743
20463,34.0758294167,-118.2612258333,51,Sculpture,Los Angeles,8.495
20464,34.0758426667,-118.26049415,22,Historic Church,Los Angeles,8.488
20466,34.0770579333,-118.25918375,1,Coffee Shop,Los Angeles,8.61
20497,41.89242315,-87.6429879,163,Paper Goods,Chicago,7.327
20500,41.8913383534,-87.6096155955,86,Seafood,Chicago,7.668
20568,33.9408677604,-118.4069108963,224,Terminal,Los Angeles,15.894
20583,41.81410945,-87.8783059,95,Train Station,Chicago,19.689
20585,41.8787000494,-87.6396560669,95,Train Station,Chicago,5.801
20587,41.8821988114,-87.6374673843,166,Historic Landmark,Chicago,6.196
20814,40.7458507822,-73.9980053902,26,Ultra-lounge,New York,8.885
20872,34.0784486,-118.2629137667,1,Coffee Shop,Los Angeles,8.804
21025,34.1456349131,-118.1512239575,16,American,Los Angeles,18.574
21075,34.0774510333,-118.260028,25,Dancefloor,Los Angeles,8.661
21101,41.9539925908,-87.8078305261,438,Target,Chicago,19.77
21120,41.8711823,-87.8492814,36,Technology,Chicago,17.928
21167,41.8518698438,-87.9530239105,62,Toys & Games,Chicago,25.977
21195,41.93036045,-87.8362243833,154,Burgers,Chicago,19.842
21204,41.8455321811,-87.9661560059,904,Costco,Chicago,26.996
21220,33.93594241,-118.3801161,225,Gate,Los Angeles,13.954
21260,34.1010274833,-118.3290576333,26,Ultra-lounge,Los Angeles,13.388
21264,34.1026234551,-118.3267486413,32,Live Music,Los Angeles,13.424
21369,41.8818153948,-87.6354718208,433,Starbucks,Chicago,6.165
21414,40.6753256167,-73.9779895333,18,Asian,New York,7.121
21530,41.8840918972,-87.6302039623,126,Courthouse,Chicago,6.464
21553,40.7412987797,-74.0055263042,230,Apple Store,New York,9.233
21601,33.8885379833,-118.02851775,1,Coffee Shop,Los Angeles,23.896
21606,34.1375896833,-118.1537912,15,Mexican,Los Angeles,17.68
21639,40.7228221816,-74.0012945127,1,Coffee Shop,New York,8.265
21647,40.6817564754,-74.0055725404,128,Bridge,New York,8.943
21662,41.83263114,-87.8334188461,150,Fountain,Chicago,15.933
21664,41.8341120143,-87.8334832191,58,Other - Entertainment,Chicago,15.946
21696,40.7265004229,-73.9902399495,103,Theatre,New York,7.458
21706,34.0982034833,-118.3539755833,19,Italian,Los Angeles,14.526
21774,41.8266105167,-87.9322264167,40,Nature Preserve,Chicago,24.106
21789,34.0761811348,-118.3941704035,121,Corporate Office,Los Angeles,15.755
21875,40.7253724486,-73.9923767746,1,Coffee Shop,New York,7.598
21996,40.7818928,-73.98128765,106,Grocery,New York,10.431
21998,40.78387635,-73.9806528167,20,Apartment,New York,10.574
22088,40.7169381167,-74.0037027,37,Playground,New York,8.36
22113,40.7293591737,-74.0037619296,110,Bakery,New York,8.641
22124,40.7248302333,-74.0051622333,103,Theatre,New York,8.63
22151,40.73091745,-74.0028999,187,Hot Dogs & Sausages,New York,8.621
22154,41.9463609667,-87.6560689167,130,Sports Bar,Chicago,13.379
22168,40.734039317,-73.9906990528,30,Cineplex,New York,7.768
22181,40.7582678259,-73.9692909299,23,Skyscraper,New York,7.781
22182,34.0511230333,-118.25485965,121,Corporate Office,Los Angeles,5.702
22183,34.0558071167,-118.2539047167,121,Corporate Office,Los Angeles,6.216
22184,34.0555483265,-118.2498192787,31,Performing Arts,Los Angeles,6.177
22223,34.0778524,-118.3764969333,97,Saloon,Los Angeles,14.519
22228,40.72030228,-74.00102823,118,Health & Fitness,New York,8.191
22239,41.89736275,-87.6253267333,64,Other - Food ,Chicago,7.985
22276,41.8793750538,-87.6284605265,64,Other - Food ,Chicago,5.97
22286,34.01425395,-118.5017395333,99,Beach,Los Angeles,23.259
22294,41.8859130408,-87.6277470589,47,Modern Hotel,Chicago,6.696
22311,40.7237037833,-73.9831163333,103,Theatre,New York,6.796
22315,41.9929445833,-87.6604190833,84,African,Chicago,18.57
22327,40.7271479942,-73.9854376327,28,Dive Bar,New York,7.091
22331,40.7196416333,-73.986918,103,Theatre,New York,7.008
22360,34.0902430487,-118.3929741383,121,Corporate Office,Los Angeles,16.559
22373,34.143797,-118.2566661,11,Mall,Los Angeles,16.001
22392,41.8949022333,-87.62685655,47,Modern Hotel,Chicago,7.694
22418,40.7588992833,-73.9536705167,164,Subway,New York,6.99
22419,40.7619347378,-73.949920088,124,Diner,New York,7.094
22442,41.9247142667,-87.7876895833,61,Sports & Outdoors,Chicago,16.311
22479,40.7236142643,-73.988398206,155,Pizza,New York,7.224
22488,41.9556590667,-87.8050100167,100,Steakhouse,Chicago,19.742
22499,40.7262524857,-73.9842258274,81,South American / Latin,New York,6.964
22501,40.7564842984,-73.9974967501,103,Theatre,New York,9.469
22506,40.7386840833,-73.98224585,34,Thrift Store,New York,7.339
22510,40.7414949833,-73.9890713833,51,Sculpture,New York,7.993
22512,40.7415747333,-73.9870256833,51,Sculpture,New York,7.846
22529,40.7538719,-73.9910949167,24,Pub,New York,8.861
22539,40.72716364,-73.9890206958,28,Dive Bar,New York,7.38
22586,41.9525570667,-87.8101814333,61,Sports & Outdoors,Chicago,19.793
22587,41.95275065,-87.8100137,112,Music,Chicago,19.798
22603,33.9911651,-118.4668721167,1,Coffee Shop,Los Angeles,20.017
22639,40.7136549344,-73.9725887775,128,Bridge,New York,5.713
22806,40.7358847426,-74.0049684048,110,Bakery,New York,8.964
22811,40.7291125115,-73.9918577671,103,Theatre,New York,7.673
22826,33.8723903833,-118.3079573833,18,Asian,Los Angeles,15.164
22827,40.7275378667,-73.9902552333,112,Music,New York,7.492
22831,41.9780286285,-87.9036712646,45,Airport,Chicago,27.481
22836,40.722134738,-74.0035075383,82,French,New York,8.433
22846,41.8513318188,-87.9528176492,230,Apple Store,Chicago,25.954
22874,34.0781664167,-118.2615352833,82,French,Los Angeles,8.756
22945,40.8054207548,-73.9654909819,124,Diner,New York,11.976
22996,40.7228202117,-73.994210579,81,South American / Latin,New York,7.681
23005,40.7230472167,-73.9896355833,83,Middle Eastern,New York,7.311
23022,34.1016330418,-118.3266592026,166,Historic Landmark,Los Angeles,13.326
23051,40.7239495434,-73.996103704,26,Ultra-lounge,New York,7.864
23053,40.760179427,-73.9846587181,180,Candy Store,New York,8.867
23100,40.7566872,-73.9820505,59,Other - Art & Culture,New York,8.448
23137,40.7249858167,-73.9824099333,55,Other - Parks ,New York,6.777
23139,40.7619002,-73.96472,80,Dessert,New York,7.824
23179,41.8180963695,-87.8766131401,22,Historic Church,Chicago,19.522
23181,41.8188159902,-87.87753582,106,Grocery,Chicago,19.594
23207,40.7525295532,-73.9732598805,49,Luxury Hotel,New York,7.584
23261,40.6438845363,-73.7828063965,45,Airport,New York,12.538
23275,41.7874410169,-87.744884491,45,Airport,Chicago,9.624
23283,40.7389373057,-73.98968786,16,American,New York,7.911
