userid1,userid2,source
46,1,crawl
46,2,crawl
46,5,crawl
46,91656,crawl
46,4012,crawl
46,1244302,crawl
46,6418,crawl
46,16323,crawl
46,3221,crawl
46,3481,crawl
46,6424,crawl
46,2244,crawl
46,8348,crawl
46,4933,crawl
46,672,crawl
46,289,crawl
46,168,crawl
46,3241,crawl
46,300,crawl
46,6189,crawl
46,2094,crawl
46,6575,crawl
46,1842,crawl
46,1843,crawl
46,3125,crawl
46,2698,crawl
46,4931,crawl
46,580,crawl
46,76,crawl
46,34514,crawl
46,467,crawl
46,468,crawl
46,221,crawl
46,2911,crawl
46,224,crawl
46,25316,crawl
46,105841,crawl
46,147753,crawl
46,23928,crawl
46,9628,crawl
46,21499,crawl
50,130561,crawl
50,1729,crawl
50,276183,crawl
50,12,crawl
50,68762,crawl
50,6697,crawl
50,215850,crawl
50,943,crawl
50,301491,crawl
50,59318,crawl
50,188855,crawl
50,60,crawl
50,193,crawl
50,578,crawl
50,2161292,crawl
50,1230,crawl
50,74959,crawl
50,120,crawl
50,369359,crawl
50,1061857,crawl
50,54500,crawl
50,2542,crawl
50,2307828,crawl
50,2552,crawl
50,1149,crawl
50,79509,crawl
55,51968,crawl
55,166023,crawl
55,181848,crawl
55,451,crawl
55,5659,crawl
55,9244,crawl
55,2210,crawl
55,104357,crawl
55,42,crawl
55,22578,crawl
55,158526,crawl
55,67,crawl
55,20681,crawl
55,11170,crawl
55,82152,crawl
55,1562238,crawl
55,292252,crawl
59,210845,crawl
59,56353,crawl
59,157356,crawl
59,13742,crawl
59,149170,crawl
59,162465,crawl
59,15049,crawl
59,124388,crawl
59,22637,crawl
59,40431,crawl
59,79606,crawl
59,156667,crawl
60,1,crawl
60,2,crawl
60,26627,crawl
60,5,crawl
60,12,crawl
60,5646,crawl
60,29206,crawl
60,119833,crawl
60,29,crawl
60,3104,crawl
60,33,crawl
60,8743,crawl
60,92,crawl
60,2265351,crawl
60,45616,crawl
60,50,crawl
60,1077,crawl
60,136677,crawl
60,16958,crawl
60,2114,crawl
60,42051,crawl
60,36938,crawl
60,29772,crawl
60,470092,crawl
60,1628,crawl
60,1124,crawl
60,309765,crawl
60,2259566,crawl
60,2163,crawl
60,34421,crawl
60,120,crawl
60,129657,crawl
60,1665,crawl
60,22151,crawl
60,2696,crawl
60,202890,crawl
60,39192,crawl
60,79509,crawl
60,151,crawl
60,164,crawl
60,144549,crawl
60,193,crawl
60,7853,crawl
60,691,crawl
60,16065,crawl
60,310981,crawl
60,1230,crawl
60,1729,crawl
60,369886,crawl
60,86755,crawl
60,39653,crawl
60,26342,crawl
60,226878,crawl
60,194812,crawl
60,24327,crawl
60,2327305,crawl
60,2101007,crawl
60,2319769,crawl
60,859428,crawl
60,117047,crawl
60,58682,crawl
60,131662,crawl
60,1343,crawl
60,134466,crawl
60,113989,crawl
60,260577,crawl
60,2385,crawl
60,69689,crawl
60,118107,crawl
60,8031,crawl
60,194912,crawl
60,122738,crawl
60,1925,crawl
60,2318062,crawl
60,409,crawl
60,26523,crawl
60,314958,crawl
60,284575,crawl
60,112025,crawl
60,97699,crawl
60,237990,crawl
60,943,crawl
60,1456,crawl
60,19534,crawl
60,19416,crawl
60,264675,crawl
60,174566,crawl
60,1056,crawl
60,343537,crawl
60,108537,crawl
60,109564,crawl
61,4998,crawl
61,2116239,crawl
61,27285,crawl
61,2319769,crawl
61,198041,crawl
61,1946,crawl
61,943,crawl
61,299,crawl
61,29,crawl
61,2178612,crawl
61,2375482,crawl
61,12989,crawl
61,62,crawl
61,120,crawl
61,3282,crawl
61,7383,crawl
61,57446,crawl
61,70889,crawl
61,2147574,crawl
61,31465,crawl
61,7293,crawl
62,1,crawl
62,68997,crawl
62,2116239,crawl
62,2319769,crawl
62,198041,crawl
62,296,crawl
62,29,crawl
62,2178612,crawl
62,2375482,crawl
62,336828,crawl
62,61,crawl
62,124230,crawl
62,7383,crawl
62,92761,crawl
62,12989,crawl
62,23282,crawl
63,17050,crawl
63,4775,crawl
63,99380,crawl
63,16565,crawl
63,86331,crawl
63,23888,crawl
63,154335,crawl
63,88035,crawl
63,2672,crawl
67,2,crawl
67,5,crawl
67,12,crawl
67,1982637,crawl
67,9244,crawl
67,68639,crawl
67,7771,crawl
67,550,crawl
67,42,crawl
67,16982,crawl
67,6706,crawl
67,1118,crawl
67,55,crawl
67,16958,crawl
67,136677,crawl
67,5182,crawl
67,79937,crawl
67,2124,crawl
67,12367,crawl
67,49744,crawl
67,27731,crawl
67,11862,crawl
67,75363,crawl
67,3172,crawl
67,1639,crawl
67,3186,crawl
67,131859,crawl
67,51832,crawl
67,310277,crawl
67,1562238,crawl
67,2187029,crawl
67,6785,crawl
67,71810,crawl
67,2709,crawl
67,663,crawl
67,672,crawl
67,168,crawl
67,134002,crawl
67,97456,crawl
67,6322,crawl
67,3251,crawl
67,111220,crawl
67,56514,crawl
67,20681,crawl
67,17099,crawl
67,83405,crawl
67,15064,crawl
67,15070,crawl
67,224,crawl
67,153313,crawl
67,23282,crawl
67,10488,crawl
67,765,crawl
67,56358,crawl
67,61704,crawl
67,3340,crawl
67,323032,crawl
67,2835,crawl
67,790,crawl
67,2354308,crawl
67,50082,crawl
67,24352,crawl
67,85281,crawl
67,17970,crawl
67,356143,crawl
67,11575,crawl
67,9016,crawl
67,57667,crawl
67,22578,crawl
67,86343,crawl
67,226957,crawl
67,14160,crawl
67,3411,crawl
67,2191,crawl
67,18782,crawl
67,8031,crawl
67,25957,crawl
67,1172,crawl
67,30603,crawl
67,1678739,crawl
67,917,crawl
67,2223000,crawl
67,2319769,crawl
67,26013,crawl
67,6050,crawl
67,121763,crawl
67,51655,crawl
67,191912,crawl
67,1793972,crawl
67,62964,crawl
67,354236,crawl
67,259524,crawl
67,29639,crawl
67,15309,crawl
67,22482,crawl
67,133080,crawl
67,7131,crawl
67,5602,crawl
67,28583,crawl
67,495,crawl
67,13300,crawl
67,196862,crawl
67,25080,crawl
67,21499,crawl
67,1313788,crawl
67,17917,crawl
68,1,crawl
68,2,crawl
68,3338,crawl
68,2835,crawl
68,44833,crawl
68,6050,crawl
68,3496,crawl
68,3516,crawl
68,9823,crawl
68,1124,crawl
70,71810,crawl
70,2379478,crawl
70,22278,crawl
70,16523,crawl
70,578,crawl
70,3216,crawl
70,112942,crawl
70,790,crawl
70,4933,crawl
70,7072,crawl
70,11575,crawl
70,6587,crawl
70,22844,crawl
70,108349,crawl
70,25632,crawl
70,72,crawl
70,249290,crawl
70,22482,crawl
70,13989,crawl
70,3172,crawl
70,31465,crawl
70,22623,crawl
70,495,crawl
70,1602,crawl
70,2281589,crawl
72,2690,crawl
72,309765,crawl
72,90305,crawl
72,37378,crawl
72,42129,crawl
72,198041,crawl
72,64927,crawl
72,64553,crawl
72,12607,crawl
72,105285,crawl
72,70,crawl
72,2124,crawl
72,9298,crawl
72,22623,crawl
72,53216,crawl
72,309480,crawl
72,111,crawl
76,1,crawl
76,2,crawl
76,5,crawl
76,141442,crawl
76,12169,crawl
76,3340,crawl
76,8339,crawl
76,107162,crawl
76,148253,crawl
76,289,crawl
76,294,crawl
76,284839,crawl
76,142121,crawl
76,2732,crawl
76,150834,crawl
76,46,crawl
76,1842,crawl
76,578,crawl
76,2244,crawl
76,4933,crawl
76,217542,crawl
76,122954,crawl
76,224,crawl
76,5097,crawl
76,1313788,crawl
76,495,crawl
76,156904,crawl
79,2,crawl
79,104599,crawl
79,11456,crawl
79,7108,crawl
79,11462,crawl
79,26700,crawl
79,208,crawl
82,2210,crawl
82,105928,crawl
82,20681,crawl
82,40667,crawl
82,1756,crawl
82,495,crawl
85,54284,crawl
85,311832,crawl
85,2176410,crawl
85,210845,crawl
85,1566,crawl
85,2229254,crawl
85,138846,crawl
85,1343,crawl
85,243422,crawl
85,209,crawl
85,1400936,crawl
85,100208,crawl
85,156667,crawl
92,1,crawl
92,48299,crawl
92,74247,crawl
92,3104,crawl
92,6179,crawl
92,117286,crawl
92,38440,crawl
92,17970,crawl
92,12853,crawl
92,60,crawl
92,3122,crawl
92,26700,crawl
92,3661,crawl
92,9298,crawl
92,9823,crawl
92,2673762,crawl
92,59491,crawl
92,14436,crawl
92,41077,crawl
92,396919,crawl
92,22652,crawl
92,18568,crawl
92,1699,crawl
92,84655,crawl
92,25632,crawl
92,20681,crawl
92,7899,crawl
92,31465,crawl
92,44782,crawl
92,3824,crawl
92,262903,crawl
92,61704,crawl
92,3338,crawl
92,3340,crawl
92,6928,crawl
92,243655,crawl
92,22835,crawl
92,25925,crawl
92,21320,crawl
92,141154,crawl
92,188778,crawl
92,29562,crawl
92,352319,crawl
92,54144,crawl
92,54170,crawl
92,84892,crawl
92,50083,crawl
92,3496,crawl
92,133575,crawl
92,8653,crawl
92,22482,crawl
92,343537,crawl
92,70645,crawl
97,5,crawl
97,18433,crawl
97,61704,crawl
97,111340,crawl
97,778,crawl
97,61582,crawl
97,277336,crawl
97,151,crawl
97,90052,crawl
97,9244,crawl
97,54051,crawl
97,69625,crawl
97,3125,crawl
97,24633,crawl
97,607,crawl
97,830,crawl
97,11076,crawl
97,344,crawl
97,52826,crawl
97,485,crawl
97,101,crawl
97,362,crawl
97,876,crawl
97,77425,crawl
97,2681,crawl
97,62075,crawl
97,765,crawl
100,2,crawl
100,3716,crawl
100,9861,crawl
100,2493810,crawl
100,2696,crawl
100,119570,crawl
100,110356,crawl
100,2319769,crawl
100,68377,crawl
100,43803,crawl
100,284,crawl
100,61654,crawl
100,213031,crawl
100,314794,crawl
100,239533,crawl
100,167929,crawl
100,950,crawl
100,54071,crawl
100,46139,crawl
100,106556,crawl
100,2162877,crawl
100,69832,crawl
100,52810,crawl
100,117579,crawl
100,24655,crawl
100,14672,crawl
100,22482,crawl
100,3158,crawl
100,166777,crawl
100,117976,crawl
100,7261,crawl
100,2300001,crawl
100,19814,crawl
100,53884,crawl
100,110,crawl
100,5487,crawl
100,155688,crawl
100,118002,crawl
100,62710,crawl
100,129657,crawl
100,107646,crawl
100,50175,crawl
101,5,crawl
101,778,crawl
101,1111,crawl
101,55704,crawl
101,7194,crawl
101,363935,crawl
101,11076,crawl
101,17879,crawl
101,52826,crawl
101,97,crawl
101,77425,crawl
104,354,crawl
104,1570377,crawl
104,139316,crawl
104,63033,crawl
105,130347,crawl
105,62341,crawl
105,51978,crawl
105,75408,crawl
105,790,crawl
105,1856,crawl
105,151773,crawl
105,224,crawl
108,292359,crawl
108,151,crawl
108,347931,crawl
108,159,crawl
108,33,crawl
108,134,crawl
108,56752,crawl
108,5182,crawl
108,324,crawl
108,14160,crawl
108,2287672,crawl
108,214,crawl
108,15070,crawl
108,484,crawl
108,58997,crawl
108,765,crawl
108,29055,crawl
110,167810,crawl
110,151661,crawl
110,1530392,crawl
110,62361,crawl
110,55109,crawl
110,87844,crawl
110,26290,crawl
110,950,crawl
110,197,crawl
110,69832,crawl
110,6346,crawl
110,297037,crawl
110,10070,crawl
110,108324,crawl
110,2145935,crawl
110,71516,crawl
110,18782,crawl
110,159331,crawl
110,100,crawl
110,23148,crawl
110,4466,crawl
110,23282,crawl
110,62710,crawl
110,50175,crawl
111,2690,crawl
111,72,crawl
111,133838,crawl
111,11740,crawl
111,151032,crawl
112,23570,crawl
112,255918,crawl
112,75363,crawl
112,2684,crawl
112,131,crawl
112,6796,crawl
112,64219,crawl
112,261341,crawl
112,70413,crawl
112,9490,crawl
112,801,crawl
112,16201,crawl
112,3214,crawl
112,269153,crawl
112,23395,crawl
112,25959,crawl
112,876,crawl
112,11158,crawl
112,112026,crawl
112,7587,crawl
112,67493,crawl
112,216005,crawl
112,29639,crawl
112,7670,crawl
112,3070,crawl
114,1,crawl
114,2,crawl
114,4,crawl
114,5,crawl
114,6178,crawl
114,43,crawl
114,129580,crawl
114,564,crawl
114,1609,crawl
114,13903,crawl
114,7797,crawl
114,10878,crawl
114,2698,crawl
114,8361,crawl
114,113861,crawl
114,2766,crawl
114,7902,crawl
114,237,crawl
114,249587,crawl
114,3848,crawl
114,26898,crawl
114,5923,crawl
114,4390,crawl
114,301,crawl
114,825,crawl
114,100490,crawl
114,837,crawl
114,100174,crawl
114,11104,crawl
114,359,crawl
114,15722,crawl
114,24976,crawl
114,54675,crawl
114,76194,crawl
114,2982,crawl
114,8618,crawl
114,5035,crawl
114,434,crawl
114,15296,crawl
114,65990,crawl
114,51665,crawl
114,5084,crawl
114,3553,crawl
114,20978,crawl
114,11774,crawl
115,51968,crawl
115,5,crawl
115,15117,crawl
115,1678739,crawl
115,398100,crawl
115,917,crawl
115,22916,crawl
115,2187029,crawl
115,20509,crawl
115,7077,crawl
115,61223,crawl
115,42,crawl
115,77490,crawl
115,1793972,crawl
115,20681,crawl
115,31471,crawl
115,13300,crawl
115,2709,crawl
119,1,crawl
119,7587,crawl
119,1198,crawl
119,144623,crawl
119,10098,crawl
119,108739,crawl
119,151821,crawl
119,149,crawl
119,1048,crawl
119,25,crawl
120,1,crawl
120,2,crawl
120,5,crawl
120,5646,crawl
120,29206,crawl
120,119833,crawl
120,29,crawl
120,309765,crawl
120,3104,crawl
120,33,crawl
120,164900,crawl
120,105001,crawl
120,43,crawl
120,12334,crawl
120,357936,crawl
120,50,crawl
120,223155,crawl
120,564,crawl
120,84021,crawl
120,60,crawl
120,61,crawl
120,16958,crawl
120,15426,crawl
120,42051,crawl
120,174566,crawl
120,67663,crawl
120,4177,crawl
120,134238,crawl
120,56417,crawl
120,1124,crawl
120,80065,crawl
120,14446,crawl
120,34421,crawl
120,805190,crawl
120,1729,crawl
120,2698,crawl
120,12429,crawl
120,243446,crawl
120,79509,crawl
120,151,crawl
120,6808,crawl
120,16065,crawl
120,159,crawl
120,1698,crawl
120,164,crawl
120,18598,crawl
120,90793,crawl
120,691,crawl
120,2259566,crawl
120,68725,crawl
120,132800,crawl
120,193,crawl
120,2375482,crawl
120,5339,crawl
120,7902,crawl
120,86755,crawl
120,39653,crawl
120,26342,crawl
120,243434,crawl
120,1072875,crawl
120,16118,crawl
120,309480,crawl
120,116691,crawl
120,85764,crawl
120,324359,crawl
120,18220,crawl
120,4363,crawl
120,133080,crawl
120,119570,crawl
120,790,crawl
120,280,crawl
120,62238,crawl
120,2319769,crawl
120,859428,crawl
120,110982,crawl
120,4390,crawl
120,117480,crawl
120,17196,crawl
120,2696,crawl
120,825,crawl
120,100490,crawl
120,1343,crawl
120,1856,crawl
120,157005,crawl
120,341,crawl
120,8031,crawl
120,194912,crawl
120,202128,crawl
120,6716,crawl
120,876,crawl
120,4973,crawl
120,130877,crawl
120,2929,crawl
120,122738,crawl
120,18579,crawl
120,226878,crawl
120,17788,crawl
120,30603,crawl
120,202890,crawl
120,343537,crawl
120,112025,crawl
120,409,crawl
120,26523,crawl
120,314958,crawl
120,9635,crawl
120,2980,crawl
120,57841,crawl
120,943,crawl
120,121776,crawl
120,15795,crawl
120,43448,crawl
120,2489,crawl
120,6303,crawl
120,17861,crawl
120,2722,crawl
120,271896,crawl
120,97699,crawl
120,468,crawl
120,19534,crawl
120,311767,crawl
120,19416,crawl
120,89679,crawl
120,13733,crawl
120,12968,crawl
120,266810,crawl
120,68089,crawl
120,2046,crawl
124,23300,crawl
124,278,crawl
124,153239,crawl
124,5279,crawl
124,92583,crawl
124,47788,crawl
124,3251,crawl
124,108468,crawl
124,7350,crawl
124,129727,crawl
124,3660,crawl
124,75363,crawl
124,51891,crawl
124,26591,crawl
124,6115,crawl
124,111846,crawl
124,64615,crawl
124,22257,crawl
124,68210,crawl
124,12149,crawl
124,374,crawl
124,3582,crawl
124,11007,crawl
131,557,crawl
131,2144353,crawl
131,112,crawl
131,2684,crawl
131,159370,crawl
131,229009,crawl
131,401043,crawl
131,2214,crawl
131,357046,crawl
131,112354,crawl
131,115432,crawl
131,801,crawl
131,184713,crawl
131,335,crawl
131,14160,crawl
131,269153,crawl
131,876,crawl
131,122738,crawl
131,73602,crawl
131,277392,crawl
131,11158,crawl
131,1960,crawl
131,255918,crawl
131,2489,crawl
131,3018,crawl
131,279018,crawl
134,2,crawl
134,54187,crawl
134,5,crawl
134,165388,crawl
134,9244,crawl
134,2534917,crawl
134,25632,crawl
134,154148,crawl
134,1678739,crawl
134,326202,crawl
134,26700,crawl
134,108,crawl
134,2696,crawl
134,79509,crawl
134,5287,crawl
134,9407,crawl
134,20681,crawl
134,214,crawl
134,2249958,crawl
134,765,crawl
134,51968,crawl
134,3340,crawl
134,28963,crawl
134,127286,crawl
134,329528,crawl
134,141124,crawl
134,362,crawl
134,464760,crawl
134,132497,crawl
134,84883,crawl
134,56752,crawl
134,2124,crawl
134,366539,crawl
134,135128,crawl
134,175183,crawl
134,153052,crawl
134,4070,crawl
134,27628,crawl
137,135580,crawl
137,157,crawl
137,2210,crawl
137,22578,crawl
137,1606840,crawl
137,24000,crawl
137,105310,crawl
137,572529,crawl
137,2300,crawl
145,2104836,crawl
145,229898,crawl
145,12,crawl
145,78863,crawl
145,2368600,crawl
145,42009,crawl
145,558,crawl
145,5170,crawl
145,17478,crawl
145,389200,crawl
145,67672,crawl
145,87644,crawl
145,14439,crawl
145,214157,crawl
145,2156695,crawl
145,158,crawl
145,3232,crawl
145,81572,crawl
145,2736,crawl
145,99014,crawl
145,306892,crawl
145,6376,crawl
145,38640,crawl
145,110338,crawl
145,4358,crawl
145,4359,crawl
145,161048,crawl
145,392987,crawl
145,5921,crawl
145,294,crawl
145,57642,crawl
145,1084917,crawl
145,639278,crawl
145,23876,crawl
145,94030,crawl
145,2385128,crawl
145,140152,crawl
145,83333,crawl
145,121243,crawl
145,5021,crawl
145,147871,crawl
145,119712,crawl
145,7605,crawl
145,7607,crawl
145,70645,crawl
145,153030,crawl
145,456,crawl
145,273060,crawl
145,481,crawl
145,92147,crawl
149,1,crawl
149,4,crawl
149,1303302,crawl
149,20930,crawl
149,91280,crawl
149,24,crawl
149,25,crawl
149,29,crawl
149,23282,crawl
149,11575,crawl
149,22844,crawl
149,96222,crawl
149,11755,crawl
149,3061,crawl
149,25718,crawl
149,119,crawl
149,22652,crawl
149,3070,crawl
149,236543,crawl
151,2,crawl
151,5,crawl
151,62985,crawl
151,12,crawl
151,136706,crawl
151,100440,crawl
151,56752,crawl
151,9244,crawl
151,309765,crawl
151,3104,crawl
151,33,crawl
151,38,crawl
151,42,crawl
151,60,crawl
151,5182,crawl
151,20547,crawl
151,55370,crawl
151,470092,crawl
151,4177,crawl
151,9298,crawl
151,310358,crawl
151,108126,crawl
151,97,crawl
151,108,crawl
151,4209,crawl
151,58997,crawl
151,120,crawl
151,2319769,crawl
151,1562238,crawl
151,32901,crawl
151,2192869,crawl
151,169534,crawl
151,2191,crawl
151,68762,crawl
151,159,crawl
151,581282,crawl
151,5287,crawl
151,214,crawl
151,2681,crawl
151,550,crawl
151,330251,crawl
151,765,crawl
151,42051,crawl
151,2265351,crawl
151,1820,crawl
151,806,crawl
151,1531870,crawl
151,697816,crawl
151,324,crawl
151,111340,crawl
151,260577,crawl
151,344,crawl
151,2532,crawl
151,28509,crawl
151,8031,crawl
151,362,crawl
151,876,crawl
151,122738,crawl
151,19006,crawl
151,22392,crawl
151,2184570,crawl
151,29055,crawl
151,156036,crawl
151,10633,crawl
151,78730,crawl
151,136677,crawl
151,198041,crawl
151,112025,crawl
151,347931,crawl
151,113989,crawl
151,134238,crawl
151,191912,crawl
151,943,crawl
151,1456,crawl
151,129468,crawl
151,49094,crawl
151,1289680,crawl
151,135128,crawl
151,1496,crawl
151,484,crawl
151,174566,crawl
151,101373,crawl
151,58682,crawl
157,137,crawl
157,56864,crawl
157,2210,crawl
157,22578,crawl
157,10937,crawl
157,131900,crawl
157,29639,crawl
157,14160,crawl
157,1756,crawl
157,1500987,crawl
157,1639,crawl
157,2300,crawl
158,73602,crawl
158,12,crawl
158,67672,crawl
158,5021,crawl
158,3232,crawl
158,3106,crawl
158,4358,crawl
158,7594,crawl
158,84722,crawl
158,21809,crawl
158,5170,crawl
158,306892,crawl
158,99405,crawl
158,214157,crawl
158,103089,crawl
158,145,crawl
158,876,crawl
158,16118,crawl
158,59519,crawl
159,1665,crawl
159,2,crawl
159,5,crawl
159,876,crawl
159,12,crawl
159,4973,crawl
159,151,crawl
159,9244,crawl
159,14160,crawl
159,33,crawl
159,943,crawl
159,1456,crawl
159,7860,crawl
159,5182,crawl
159,324,crawl
159,1230,crawl
159,1360,crawl
159,214,crawl
159,9298,crawl
159,1124,crawl
159,484,crawl
159,108,crawl
159,120,crawl
159,765,crawl
164,2,crawl
164,3,crawl
164,309765,crawl
164,289295,crawl
164,9751,crawl
164,29,crawl
164,33,crawl
164,8031,crawl
164,60,crawl
164,136677,crawl
164,2114,crawl
164,42051,crawl
164,130631,crawl
164,19534,crawl
164,9298,crawl
164,22101,crawl
164,2101007,crawl
164,24676,crawl
164,76390,crawl
164,120,crawl
164,78976,crawl
164,1665,crawl
164,202890,crawl
164,68762,crawl
164,2732,crawl
164,308401,crawl
164,26290,crawl
164,217276,crawl
164,193,crawl
164,310981,crawl
164,14970,crawl
164,31465,crawl
164,109305,crawl
164,194812,crawl
164,24327,crawl
164,18188,crawl
164,5209,crawl
164,81695,crawl
164,24353,crawl
164,139054,crawl
164,68912,crawl
164,1531870,crawl
164,11575,crawl
164,129850,crawl
164,118107,crawl
164,194912,crawl
164,29040,crawl
164,1399,crawl
164,22392,crawl
164,1925,crawl
164,30603,crawl
164,2319769,crawl
164,112025,crawl
164,330251,crawl
164,233892,crawl
164,78757,crawl
164,237990,crawl
164,191912,crawl
164,943,crawl
164,188855,crawl
164,133080,crawl
164,401889,crawl
164,174566,crawl
164,1520,crawl
164,343537,crawl
164,29686,crawl
168,6656,crawl
168,2,crawl
168,3755,crawl
168,5,crawl
168,91656,crawl
168,29197,crawl
168,5659,crawl
168,23582,crawl
168,13343,crawl
168,6189,crawl
168,2094,crawl
168,3125,crawl
168,16958,crawl
168,90175,crawl
168,578,crawl
168,67,crawl
168,580,crawl
168,18188,crawl
168,19534,crawl
168,5713,crawl
168,3156,crawl
168,16982,crawl
168,1623,crawl
168,78863,crawl
168,57446,crawl
168,204221,crawl
168,119414,crawl
168,632,crawl
168,134335,crawl
168,15040,crawl
168,141442,crawl
168,131435,crawl
168,159370,crawl
168,3218,crawl
168,3741,crawl
168,150178,crawl
168,26790,crawl
168,3241,crawl
168,7344,crawl
168,6834,crawl
168,39607,crawl
168,9917,crawl
168,129727,crawl
168,17099,crawl
168,2244,crawl
168,6344,crawl
168,15563,crawl
168,123341,crawl
168,2768,crawl
168,15064,crawl
168,257582,crawl
168,224,crawl
168,3809,crawl
168,82152,crawl
168,2003,crawl
168,18166,crawl
168,251,crawl
168,2304,crawl
168,17153,crawl
168,2819,crawl
168,3332,crawl
168,3340,crawl
168,16088,crawl
168,46,crawl
168,12761,crawl
168,4380,crawl
168,289,crawl
168,4390,crawl
168,130347,crawl
168,300,crawl
168,20284,crawl
168,4931,crawl
168,4933,crawl
168,5965,crawl
168,21901,crawl
168,3411,crawl
168,15645,crawl
168,860,crawl
168,90464,crawl
168,2915,crawl
168,5487,crawl
168,169534,crawl
168,123260,crawl
168,284037,crawl
168,282506,crawl
168,3481,crawl
168,9628,crawl
168,104357,crawl
168,292252,crawl
168,205227,crawl
168,17125,crawl
168,54706,crawl
168,18355,crawl
168,151198,crawl
168,245184,crawl
168,259524,crawl
168,29639,crawl
168,456,crawl
168,7113,crawl
168,22482,crawl
168,467,crawl
168,468,crawl
168,1084892,crawl
168,344738,crawl
168,171531,crawl
168,495,crawl
168,370601,crawl
168,111956,crawl
168,21499,crawl
168,1313788,crawl
172,6400,crawl
172,885128,crawl
172,3716,crawl
172,7431,crawl
172,12299,crawl
172,14988,crawl
172,830701,crawl
172,17689,crawl
172,29,crawl
172,2979,crawl
172,133681,crawl
172,11575,crawl
172,1593,crawl
172,51003,crawl
172,148021,crawl
172,28992,crawl
172,16065,crawl
172,36705,crawl
172,3529,crawl
172,2552903,crawl
172,6095,crawl
172,2319769,crawl
172,1364,crawl
172,17743,crawl
172,21217,crawl
172,137960,crawl
172,120937,crawl
172,22482,crawl
172,20925,crawl
172,171250,crawl
172,27218,crawl
172,71287,crawl
172,2684,crawl
175,7077,crawl
175,31465,crawl
175,6186,crawl
175,309,crawl
175,326395,crawl
175,265692,crawl
175,265642,crawl
181,1,crawl
181,2,crawl
181,3,crawl
181,4,crawl
181,5,crawl
181,12,crawl
181,24,crawl
181,25,crawl
181,29,crawl
181,3104,crawl
181,33,crawl
181,2094,crawl
181,1071,crawl
181,2611,crawl
181,135740,crawl
181,5182,crawl
181,108126,crawl
181,170096,crawl
181,130694,crawl
181,2696,crawl
181,665,crawl
181,12954,crawl
181,263706,crawl
181,1698,crawl
181,1699,crawl
181,2213,crawl
181,13479,crawl
181,33142,crawl
181,198,crawl
181,3809,crawl
181,3824,crawl
181,246,crawl
181,262903,crawl
181,14074,crawl
181,61704,crawl
181,2314,crawl
181,600622,crawl
181,62238,crawl
181,2372920,crawl
181,975682,crawl
181,327,crawl
181,862,crawl
181,2911,crawl
181,102759,crawl
181,6716,crawl
181,11630,crawl
181,23940,crawl
181,15766,crawl
181,26523,crawl
181,2722,crawl
181,58833,crawl
181,22482,crawl
181,26106,crawl
181,13800,crawl
181,3049,crawl
181,58362,crawl
189,2517578,crawl
189,309765,crawl
189,130056,crawl
189,14346,crawl
189,73560,crawl
189,21522,crawl
189,5653,crawl
189,294948,crawl
189,11817,crawl
189,2195891,crawl
189,52278,crawl
189,9282,crawl
189,185411,crawl
189,159818,crawl
189,26700,crawl
189,2106959,crawl
189,89685,crawl
189,75353,crawl
189,3676,crawl
189,59489,crawl
189,75110,crawl
189,142438,crawl
189,129553,crawl
189,12914,crawl
189,18965,crawl
189,57985,crawl
189,3716,crawl
189,2696,crawl
189,67213,crawl
189,54416,crawl
189,3734,crawl
189,117401,crawl
189,4251,crawl
189,3745,crawl
189,2129578,crawl
189,101043,crawl
189,176308,crawl
189,129727,crawl
189,62144,crawl
189,2756,crawl
189,75463,crawl
189,20681,crawl
189,50382,crawl
189,15055,crawl
189,58068,crawl
189,146126,crawl
189,208598,crawl
189,143579,crawl
189,621276,crawl
189,9443,crawl
189,232725,crawl
189,2146305,crawl
189,843498,crawl
189,22771,crawl
189,138996,crawl
189,9466,crawl
189,11519,crawl
189,9472,crawl
189,208644,crawl
189,3340,crawl
189,51984,crawl
189,71441,crawl
189,9490,crawl
189,3864,crawl
189,199449,crawl
189,25886,crawl
189,2319769,crawl
189,118747,crawl
189,4390,crawl
189,18741,crawl
189,188213,crawl
189,73540,crawl
189,25925,crawl
189,535881,crawl
189,6479,crawl
