u1,u2,mask_weight
18,220,1.5
18,222,1.5
18,230,1.5
18,249,1.5
18,265,1.5
18,279,1.5
18,308,1.5
18,312,1.5
18,321,1.5
18,352,1.5
18,376,1.5
18,384,1.5
18,416,1.5
18,469,1.5
18,564,1.5
18,989,1.5
18,1341,1.5
18,1376,1.5
18,1480,1.5
18,2412,1.5
18,2511,1.5
18,2827,1.5
18,2843,1.5
18,3170,1.5
18,3407,1.5
18,3612,1.5
18,3627,1.5
18,3642,1.5
18,3879,1.5
18,3947,1.5
18,4167,1.5
18,4260,1.5
18,4339,1.5
18,4373,1.5
18,4489,1.5
18,4661,1.5
18,5616,1.5
18,6766,1.5
18,7732,1.5
18,8378,1.5
18,9288,1.5
18,10171,1.5
18,10261,1.5
18,10423,1.5
18,10561,1.5
18,10769,1.5
18,10862,1.5
18,11026,1.5
18,11234,1.5
18,11644,1.5
18,11803,1.5
18,12022,1.5
18,12185,1.5
18,12677,1.5
18,14675,1.5
18,15545,1.5
18,15551,1.5
18,15903,1.5
18,16997,1.5
18,17518,1.5
18,18414,1.5
18,18530,1.5
18,19260,1.5
18,20065,1.5
18,20116,1.5
18,20248,1.5
18,21194,1.5
18,21881,1.5
18,22855,1.5
18,23656,1.5
18,25833,1.5
18,28610,1.5
18,28679,1.5
18,29199,1.5
18,29220,1.5
18,29335,1.5
19,20,1.5
19,43,1.5
19,86,1.5
19,206,1.5
19,353,1.5
19,615,1.5
19,883,1.5
19,1261,1.5
19,1277,1.5
19,2005,1.5
19,3703,1.5
19,4034,1.5
19,5475,1.5
19,6893,1.5
19,15695,1.5
19,26184,1.5
19,26974,1.5
19,27558,1.5
19,29220,1.5
19,29877,1.5
20,85,1.5
20,1277,1.5
20,2005,1.5
20,3296,1.5
20,6688,1.5
20,8914,1.5
20,11327,1.5
20,15695,1.5
20,21000,1.5
20,26184,1.5
20,27558,1.5
20,29220,1.5
20,29877,1.5
21,462,1.5
21,845,1.5
21,2473,1.5
21,2523,1.5
21,3368,1.5
21,8344,1.5
21,8501,1.5
21,9421,1.5
21,13426,1.5
22,55,1.5
22,70,1.5
22,136,1.5
22,142,1.5
22,162,1.5
22,165,1.5
22,177,1.5
22,182,1.5
22,201,1.5
22,229,1.5
22,240,1.5
22,309,1.5
22,379,1.5
22,389,1.5
22,473,1.5
22,502,1.5
22,580,1.5
22,586,1.5
22,611,1.5
22,622,1.5
22,633,1.5
22,919,1.5
22,982,1.5
22,1051,1.5
22,1099,1.5
22,1171,1.5
22,1180,1.5
22,1233,1.5
22,1325,1.5
22,1376,1.5
22,1508,1.5
22,1533,1.5
22,1696,1.5
22,1821,1.5
22,1862,1.5
22,1926,1.5
22,2039,1.5
22,2159,1.5
22,2288,1.5
22,2289,1.5
22,2314,1.5
22,2511,1.5
22,2513,1.5
22,2533,1.5
22,2652,1.5
22,2662,1.5
22,2752,1.5
22,2979,1.5
22,3089,1.5
22,3208,1.5
22,3215,1.5
22,3296,1.5
22,3411,1.5
22,3471,1.5
22,3566,1.5
22,3574,1.5
22,3729,1.5
22,3811,1.5
22,3922,1.5
22,3989,1.5
22,4827,1.5
22,4852,1.5
22,4981,1.5
22,5002,1.5
22,5370,1.5
22,5385,1.5
22,5505,1.5
22,5955,1.5
22,6103,1.5
22,6659,1.5
22,6977,1.5
22,7354,1.5
22,7766,1.5
22,8090,1.5
22,8254,1.5
22,8347,1.5
22,9267,1.5
22,10372,1.5
22,11154,1.5
22,11815,1.5
22,11917,1.5
22,11999,1.5
22,12185,1.5
22,13337,1.5
22,15414,1.5
22,15639,1.5
22,17000,1.5
22,18378,1.5
22,20083,1.5
22,20503,1.5
22,21462,1.5
22,21512,1.5
22,24384,1.5
22,24737,1.5
22,24929,1.5
22,25077,1.5
22,25376,1.5
22,27677,1.5
22,28178,1.5
22,29220,1.5
22,29676,1.5
23,230,1.5
23,502,1.5
23,621,1.5
23,648,1.5
23,655,1.5
23,1051,1.5
23,1613,1.5
23,4619,1.5
24,25,1.5
24,136,1.5
24,148,1.5
24,182,1.5
24,302,1.5
24,580,1.5
24,596,1.5
24,869,1.5
24,1156,1.5
24,1217,1.5
24,1821,1.5
24,2143,1.5
24,2466,1.5
24,3181,1.5
24,3208,1.5
24,3218,1.5
24,3254,1.5
24,3528,1.5
24,4034,1.5
24,6977,1.5
24,10156,1.5
24,10487,1.5
24,18024,1.5
24,28825,1.5
24,29926,1.5
25,38,1.5
25,379,1.5
25,468,1.5
25,1546,1.5
25,1958,1.5
25,3218,1.5
25,4280,1.5
25,4494,1.5
25,5110,1.5
25,6262,1.5
25,6300,1.5
25,8715,1.5
25,9913,1.5
25,15695,1.5
25,20052,1.5
25,20065,1.5
26,70,1.5
26,81,1.5
26,83,1.5
26,136,1.5
26,148,1.5
26,342,1.5
26,402,1.5
26,480,1.5
26,622,1.5
26,869,1.5
26,894,1.5
26,1425,1.5
26,1896,1.5
26,10048,1.5
26,11242,1.5
26,12485,1.5
26,12545,1.5
26,12935,1.5
26,13136,1.5
26,13648,1.5
26,16556,1.5
26,19270,1.5
26,24384,1.5
27,66,1.5
27,1224,1.5
27,1808,1.5
27,1810,1.5
27,3652,1.5
27,9855,1.5
28,136,1.5
28,328,1.5
28,393,1.5
28,2979,1.5
28,4433,1.5
28,9966,1.5
29,67,1.5
29,265,1.5
29,293,1.5
29,5206,1.5
29,9497,1.5
29,12314,1.5
29,13612,1.5
29,16233,1.5
29,17767,1.5
29,20141,1.5
29,24486,1.5
29,27529,1.5
29,28252,1.5
30,318,1.5
30,564,1.5
30,570,1.5
30,621,1.5
30,622,1.5
30,648,1.5
30,678,1.5
30,711,1.5
30,1073,1.5
30,1202,1.5
30,1356,1.5
30,1465,1.5
30,1546,1.5
30,1613,1.5
30,1984,1.5
30,2197,1.5
30,2662,1.5
30,2731,1.5
30,2979,1.5
30,3063,1.5
30,3208,1.5
30,3222,1.5
30,3250,1.5
30,3528,1.5
30,3563,1.5
30,3652,1.5
30,3911,1.5
30,4034,1.5
30,4321,1.5
30,4457,1.5
30,4616,1.5
30,4766,1.5
30,4853,1.5
30,5186,1.5
30,5191,1.5
30,5736,1.5
30,5955,1.5
30,6862,1.5
30,7234,1.5
30,8191,1.5
30,8207,1.5
30,10787,1.5
30,11966,1.5
30,12470,1.5
30,15294,1.5
30,17780,1.5
30,18487,1.5
30,21194,1.5
30,21416,1.5
30,22639,1.5
30,31624,1.5
31,33,1.5
31,50,1.5
31,102,1.5
31,106,1.5
31,134,1.5
31,153,1.5
31,177,1.5
31,180,1.5
31,190,1.5
31,199,1.5
31,465,1.5
31,571,1.5
31,1533,1.5
31,1773,1.5
31,2714,1.5
31,3439,1.5
31,5068,1.5
31,5175,1.5
31,5933,1.5
31,5955,1.5
31,6002,1.5
31,6752,1.5
31,7539,1.5
31,8701,1.5
31,10381,1.5
31,18984,1.5
32,37,1.5
32,80,1.5
32,208,1.5
32,469,1.5
32,577,1.5
32,686,1.5
32,967,1.5
32,1251,1.5
32,1621,1.5
32,2231,1.5
32,2874,1.5
32,3208,1.5
32,3442,1.5
32,4573,1.5
32,4683,1.5
32,4862,1.5
32,5065,1.5
32,5163,1.5
32,5177,1.5
32,5945,1.5
32,6071,1.5
32,6641,1.5
32,6791,1.5
32,10004,1.5
32,10098,1.5
32,10315,1.5
32,10823,1.5
32,10854,1.5
32,10857,1.5
32,10999,1.5
32,11644,1.5
32,13518,1.5
32,14311,1.5
32,14346,1.5
32,16342,1.5
32,17579,1.5
32,20240,1.5
32,27294,1.5
32,29021,1.5
32,29220,1.5
32,30693,1.5
33,180,1.5
33,227,1.5
33,1245,1.5
33,1773,1.5
33,2642,1.5
33,5068,1.5
33,5317,1.5
33,7539,1.5
33,21726,1.5
34,103,1.5
34,6109,1.5
34,12352,1.5
34,24765,1.5
35,70,1.5
35,182,1.5
35,344,1.5
35,5016,1.5
35,6047,1.5
35,7359,1.5
35,11691,1.5
35,13224,1.5
36,46,1.5
36,50,1.5
36,53,1.5
36,68,1.5
36,97,1.5
36,133,1.5
36,177,1.5
36,919,1.5
36,2159,1.5
36,2289,1.5
36,3858,1.5
36,5407,1.5
36,5657,1.5
36,19538,1.5
36,21307,1.5
36,28888,1.5
37,62,1.5
37,208,1.5
37,808,1.5
37,1105,1.5
37,1644,1.5
37,2752,1.5
37,3282,1.5
37,3296,1.5
37,3607,1.5
37,4862,1.5
37,5271,1.5
37,6049,1.5
37,6071,1.5
37,6791,1.5
37,6947,1.5
37,8478,1.5
37,10153,1.5
37,13216,1.5
37,13833,1.5
37,14340,1.5
37,19703,1.5
37,24686,1.5
37,26905,1.5
38,468,1.5
38,1843,1.5
38,11984,1.5
38,13155,1.5
39,45,1.5
39,185,1.5
39,199,1.5
39,466,1.5
39,561,1.5
39,595,1.5
39,1182,1.5
39,1296,1.5
39,1311,1.5
39,1571,1.5
39,1785,1.5
39,2435,1.5
39,3312,1.5
39,3336,1.5
39,3567,1.5
39,3922,1.5
39,6225,1.5
39,6556,1.5
39,6840,1.5
39,7354,1.5
39,10424,1.5
39,16489,1.5
39,18265,1.5
39,18440,1.5
39,18667,1.5
40,73,1.5
40,88,1.5
40,105,1.5
40,123,1.5
40,145,1.5
40,189,1.5
40,192,1.5
40,303,1.5
40,470,1.5
40,488,1.5
40,535,1.5
40,660,1.5
40,720,1.5
40,798,1.5
40,890,1.5
40,893,1.5
40,1034,1.5
40,1072,1.5
40,1331,1.5
40,1358,1.5
40,1429,1.5
40,1458,1.5
40,1755,1.5
40,1780,1.5
40,1847,1.5
40,2129,1.5
40,2311,1.5
40,2365,1.5
40,3034,1.5
40,3461,1.5
40,3678,1.5
40,4982,1.5
40,5248,1.5
40,6404,1.5
40,7436,1.5
40,9490,1.5
40,9530,1.5
40,10549,1.5
40,11643,1.5
40,18044,1.5
41,201,1.5
41,473,1.5
41,1218,1.5
41,2039,1.5
41,2294,1.5
41,2949,1.5
41,2979,1.5
41,3261,1.5
41,4035,1.5
41,5015,1.5
41,5904,1.5
41,7549,1.5
41,22657,1.5
41,24929,1.5
41,25077,1.5
41,27677,1.5
42,49,1.5
42,219,1.5
42,244,1.5
42,1296,1.5
42,1647,1.5
42,10199,1.5
42,12682,1.5
42,13228,1.5
43,50,1.5
43,53,1.5
43,54,1.5
43,60,1.5
43,78,1.5
43,101,1.5
43,118,1.5
43,131,1.5
43,145,1.5
43,168,1.5
43,182,1.5
43,189,1.5
43,199,1.5
43,206,1.5
43,230,1.5
43,265,1.5
43,317,1.5
43,321,1.5
43,344,1.5
43,366,1.5
43,435,1.5
43,469,1.5
43,470,1.5
43,477,1.5
43,526,1.5
43,534,1.5
43,564,1.5
43,771,1.5
43,791,1.5
43,798,1.5
43,878,1.5
43,942,1.5
43,989,1.5
43,1097,1.5
43,1173,1.5
43,1184,1.5
43,1358,1.5
43,1376,1.5
43,1592,1.5
43,1920,1.5
43,1933,1.5
43,2000,1.5
43,2104,1.5
43,2200,1.5
43,2328,1.5
43,2380,1.5
43,2412,1.5
43,2424,1.5
43,2511,1.5
43,2548,1.5
43,2623,1.5
43,2637,1.5
43,2691,1.5
43,2732,1.5
43,2735,1.5
43,2827,1.5
43,2843,1.5
43,3612,1.5
43,3627,1.5
43,3879,1.5
43,3989,1.5
43,4167,1.5
43,4373,1.5
43,4489,1.5
43,4560,1.5
43,5377,1.5
43,5534,1.5
43,6030,1.5
43,6570,1.5
43,6607,1.5
43,6667,1.5
43,7732,1.5
43,7784,1.5
43,8152,1.5
43,8294,1.5
43,8378,1.5
43,8644,1.5
43,8746,1.5
43,9288,1.5
43,9530,1.5
43,9891,1.5
43,10356,1.5
43,10423,1.5
43,10740,1.5
43,10811,1.5
43,10999,1.5
43,11026,1.5
43,11155,1.5
43,11234,1.5
43,11739,1.5
43,11891,1.5
43,11917,1.5
43,12014,1.5
43,13652,1.5
43,14209,1.5
43,14675,1.5
43,15551,1.5
43,15860,1.5
43,15903,1.5
43,16807,1.5
43,16997,1.5
43,17768,1.5
43,17769,1.5
43,18581,1.5
43,18759,1.5
43,20052,1.5
43,20065,1.5
43,20138,1.5
43,20248,1.5
43,20545,1.5
43,21194,1.5
43,21558,1.5
43,23554,1.5
43,23656,1.5
43,24007,1.5
43,28610,1.5
43,29220,1.5
43,29877,1.5
44,77,1.5
44,108,1.5
44,611,1.5
44,665,1.5
44,677,1.5
44,930,1.5
44,1063,1.5
44,1271,1.5
44,1770,1.5
44,1895,1.5
44,3180,1.5
44,3299,1.5
44,3634,1.5
44,4741,1.5
44,5008,1.5
44,6269,1.5
44,6621,1.5
44,7354,1.5
44,8900,1.5
44,10168,1.5
44,10412,1.5
44,11649,1.5
44,13328,1.5
45,100,1.5
45,143,1.5
45,185,1.5
45,199,1.5
45,356,1.5
45,395,1.5
45,435,1.5
45,466,1.5
45,546,1.5
45,1785,1.5
45,2159,1.5
45,7168,1.5
45,10449,1.5
45,10669,1.5
45,11234,1.5
45,13835,1.5
45,15125,1.5
45,17094,1.5
45,18265,1.5
45,18667,1.5
45,18986,1.5
45,19052,1.5
45,21541,1.5
45,22741,1.5
45,26834,1.5
46,68,1.5
46,106,1.5
46,177,1.5
46,379,1.5
46,469,1.5
46,622,1.5
46,749,1.5
46,932,1.5
46,1533,1.5
46,1558,1.5
46,2979,1.5
46,3528,1.5
46,3652,1.5
46,3726,1.5
46,3852,1.5
46,5015,1.5
46,5195,1.5
46,5407,1.5
46,7732,1.5
46,8206,1.5
46,11485,1.5
46,11861,1.5
46,12081,1.5
46,12467,1.5
46,13311,1.5
46,13411,1.5
46,14239,1.5
46,14697,1.5
46,20625,1.5
46,20749,1.5
46,21799,1.5
46,22832,1.5
46,24929,1.5
46,28496,1.5
46,30911,1.5
47,51,1.5
47,393,1.5
47,406,1.5
47,3215,1.5
47,3388,1.5
47,9914,1.5
47,12111,1.5
47,23087,1.5
47,24812,1.5
48,52,1.5
48,83,1.5
48,126,1.5
48,132,1.5
48,144,1.5
48,482,1.5
48,604,1.5
48,788,1.5
48,789,1.5
48,888,1.5
48,915,1.5
48,1033,1.5
48,1110,1.5
48,1300,1.5
48,1301,1.5
48,2198,1.5
48,2590,1.5
48,3366,1.5
48,4327,1.5
48,4486,1.5
48,5500,1.5
48,6571,1.5
48,6862,1.5
48,7681,1.5
48,7941,1.5
48,8077,1.5
48,8459,1.5
48,8857,1.5
48,9025,1.5
48,9385,1.5
48,10314,1.5
48,11012,1.5
48,11120,1.5
48,12403,1.5
48,12894,1.5
48,13310,1.5
48,13945,1.5
48,16396,1.5
48,17139,1.5
48,18798,1.5
48,19965,1.5
48,22455,1.5
48,22537,1.5
48,23236,1.5
48,24029,1.5
48,25904,1.5
48,27185,1.5
48,29809,1.5
48,30013,1.5
49,557,1.5
49,561,1.5
49,1821,1.5
49,1845,1.5
49,3028,1.5
49,3222,1.5
49,3254,1.5
49,3296,1.5
49,3539,1.5
49,8798,1.5
49,9188,1.5
49,17440,1.5
49,24357,1.5
50,53,1.5
50,68,1.5
50,97,1.5
50,102,1.5
50,106,1.5
50,133,1.5
50,142,1.5
50,177,1.5
50,187,1.5
50,199,1.5
50,206,1.5
50,279,1.5
50,286,1.5
50,338,1.5
50,389,1.5
50,440,1.5
50,465,1.5
50,564,1.5
50,771,1.5
50,775,1.5
50,919,1.5
50,932,1.5
50,1376,1.5
50,1533,1.5
50,1546,1.5
50,1719,1.5
50,2786,1.5
50,2957,1.5
50,3199,1.5
50,3798,1.5
50,3858,1.5
50,4098,1.5
50,4489,1.5
50,4792,1.5
50,5286,1.5
50,5407,1.5
50,5616,1.5
50,5657,1.5
50,6104,1.5
50,6672,1.5
50,7665,1.5
50,9526,1.5
50,9607,1.5
50,10131,1.5
50,10381,1.5
50,10423,1.5
50,10561,1.5
50,11234,1.5
50,11625,1.5
50,12014,1.5
50,12081,1.5
50,12185,1.5
50,12188,1.5
50,13541,1.5
50,14432,1.5
50,14675,1.5
50,15414,1.5
50,15695,1.5
50,18414,1.5
50,20065,1.5
50,20088,1.5
50,20764,1.5
50,21307,1.5
50,22855,1.5
50,23100,1.5
50,23352,1.5
50,24332,1.5
50,24690,1.5
50,24737,1.5
50,27635,1.5
50,27753,1.5
50,28679,1.5
50,29220,1.5
51,309,1.5
51,328,1.5
51,393,1.5
51,406,1.5
51,1760,1.5
51,2159,1.5
51,3215,1.5
51,3922,1.5
51,5421,1.5
51,11817,1.5
51,24638,1.5
52,199,1.5
52,565,1.5
52,604,1.5
52,788,1.5
52,888,1.5
52,915,1.5
52,1299,1.5
52,2424,1.5
52,3131,1.5
52,5741,1.5
52,6571,1.5
52,7168,1.5
52,8196,1.5
52,9428,1.5
52,9747,1.5
52,16396,1.5
52,19965,1.5
53,68,1.5
53,97,1.5
53,133,1.5
53,177,1.5
53,199,1.5
53,206,1.5
53,230,1.5
53,249,1.5
53,268,1.5
53,279,1.5
53,312,1.5
53,878,1.5
53,919,1.5
53,1343,1.5
53,1533,1.5
53,1546,1.5
53,2159,1.5
54,60,1.5
54,206,1.5
54,275,1.5
54,288,1.5
54,312,1.5
54,352,1.5
54,376,1.5
54,480,1.5
54,924,1.5
54,1376,1.5
54,1546,1.5
54,1604,1.5
54,1821,1.5
54,2267,1.5
54,2686,1.5
54,2843,1.5
54,3165,1.5
54,3199,1.5
54,3407,1.5
54,3412,1.5
54,3445,1.5
54,3607,1.5
54,3857,1.5
54,3933,1.5
54,3989,1.5
54,4034,1.5
54,4489,1.5
54,6672,1.5
54,6681,1.5
54,7457,1.5
54,7669,1.5
54,7692,1.5
54,7958,1.5
54,10238,1.5
54,10423,1.5
54,10862,1.5
54,11661,1.5
54,11713,1.5
54,11917,1.5
54,12185,1.5
54,12330,1.5
54,14675,1.5
54,15298,1.5
54,15414,1.5
54,15545,1.5
54,15551,1.5
54,15903,1.5
54,16544,1.5
54,17323,1.5
54,17518,1.5
54,19437,1.5
54,20019,1.5
54,20065,1.5
54,20116,1.5
54,20764,1.5
54,21194,1.5
54,22758,1.5
54,24690,1.5
54,25833,1.5
54,29220,1.5
55,70,1.5
55,75,1.5
55,81,1.5
55,87,1.5
55,126,1.5
55,130,1.5
55,131,1.5
55,136,1.5
55,148,1.5
55,149,1.5
55,158,1.5
55,195,1.5
55,306,1.5
55,359,1.5
55,372,1.5
55,402,1.5
55,407,1.5
55,489,1.5
55,500,1.5
55,522,1.5
55,571,1.5
55,575,1.5
55,597,1.5
55,606,1.5
55,620,1.5
55,622,1.5
55,633,1.5
55,643,1.5
55,694,1.5
55,699,1.5
55,708,1.5
55,797,1.5
55,798,1.5
55,867,1.5
55,869,1.5
55,967,1.5
55,993,1.5
55,1002,1.5
55,1041,1.5
55,1076,1.5
55,1104,1.5
55,1165,1.5
55,1187,1.5
55,1225,1.5
55,1269,1.5
55,1590,1.5
55,1631,1.5
55,1976,1.5
55,2046,1.5
55,2280,1.5
55,2288,1.5
55,2342,1.5
55,2353,1.5
55,2419,1.5
55,2511,1.5
55,2513,1.5
55,2533,1.5
55,2539,1.5
55,2542,1.5
55,2679,1.5
55,2686,1.5
55,2712,1.5
55,2843,1.5
55,2920,1.5
55,3089,1.5
55,3146,1.5
55,3208,1.5
55,3338,1.5
55,3665,1.5
55,3875,1.5
55,3922,1.5
55,4365,1.5
55,5251,1.5
55,5475,1.5
55,7681,1.5
55,7987,1.5
55,8708,1.5
55,8724,1.5
55,8823,1.5
55,9832,1.5
55,10419,1.5
55,10983,1.5
55,11255,1.5
55,11263,1.5
55,11649,1.5
55,11691,1.5
55,11774,1.5
55,12015,1.5
55,12485,1.5
55,13073,1.5
55,13171,1.5
55,13835,1.5
55,14432,1.5
55,14526,1.5
55,15944,1.5
55,15993,1.5
55,17838,1.5
55,18308,1.5
55,18378,1.5
55,19171,1.5
55,19234,1.5
55,19533,1.5
55,21223,1.5
55,21908,1.5
55,24024,1.5
55,24384,1.5
56,270,1.5
56,298,1.5
56,466,1.5
56,533,1.5
56,656,1.5
56,686,1.5
56,1057,1.5
56,1117,1.5
56,1282,1.5
56,1821,1.5
56,1914,1.5
56,2270,1.5
56,2412,1.5
56,2605,1.5
56,2612,1.5
56,3026,1.5
56,3050,1.5
56,3208,1.5
56,3699,1.5
56,3853,1.5
56,4250,1.5
56,4915,1.5
56,6920,1.5
56,11094,1.5
56,11973,1.5
56,12257,1.5
56,12909,1.5
56,14512,1.5
56,23614,1.5
56,23682,1.5
56,29220,1.5
56,30999,1.5
57,92,1.5
57,1075,1.5
57,1218,1.5
57,4034,1.5
57,18550,1.5
57,18552,1.5
57,20638,1.5
58,63,1.5
58,74,1.5
58,98,1.5
58,163,1.5
58,196,1.5
58,221,1.5
58,317,1.5
58,318,1.5
58,372,1.5
58,394,1.5
58,409,1.5
58,453,1.5
58,469,1.5
58,477,1.5
58,521,1.5
58,553,1.5
58,564,1.5
58,708,1.5
58,711,1.5
58,919,1.5
58,1173,1.5
58,1826,1.5
58,1997,1.5
58,2069,1.5
58,2109,1.5
58,2151,1.5
58,2374,1.5
58,3208,1.5
58,3380,1.5
58,3579,1.5
58,3627,1.5
58,4109,1.5
58,5592,1.5
58,5631,1.5
58,5955,1.5
58,6030,1.5
58,9720,1.5
58,10131,1.5
58,11720,1.5
58,12125,1.5
58,14462,1.5
58,18487,1.5
58,18507,1.5
58,23133,1.5
58,23830,1.5
58,29849,1.5
59,418,1.5
59,469,1.5
59,485,1.5
59,526,1.5
59,540,1.5
59,622,1.5
59,681,1.5
59,686,1.5
59,692,1.5
59,696,1.5
59,722,1.5
59,776,1.5
59,798,1.5
59,873,1.5
59,887,1.5
59,991,1.5
59,1135,1.5
59,1218,1.5
59,1392,1.5
59,1404,1.5
59,1516,1.5
59,1542,1.5
59,1562,1.5
59,1565,1.5
59,1566,1.5
59,1571,1.5
59,1596,1.5
59,1815,1.5
59,1855,1.5
59,1970,1.5
59,1991,1.5
59,2104,1.5
59,2185,1.5
59,2286,1.5
59,2550,1.5
59,2745,1.5
59,2780,1.5
59,2979,1.5
59,3091,1.5
59,3241,1.5
59,3559,1.5
59,3563,1.5
59,3652,1.5
59,4884,1.5
59,4980,1.5
59,4987,1.5
59,5017,1.5
59,5038,1.5
59,5147,1.5
59,5220,1.5
59,5548,1.5
59,5560,1.5
59,5717,1.5
59,5735,1.5
59,6017,1.5
59,6523,1.5
59,6814,1.5
59,6938,1.5
59,7159,1.5
59,7162,1.5
59,7324,1.5
59,7351,1.5
59,7367,1.5
59,8448,1.5
59,8645,1.5
59,9554,1.5
59,9573,1.5
59,10109,1.5
59,10424,1.5
59,10802,1.5
59,10883,1.5
59,10923,1.5
59,11461,1.5
59,11637,1.5
59,11649,1.5
59,11672,1.5
59,12110,1.5
59,12325,1.5
59,12554,1.5
59,12564,1.5
59,12629,1.5
59,12763,1.5
59,13155,1.5
59,13597,1.5
59,13866,1.5
59,14751,1.5
59,15160,1.5
59,15270,1.5
59,15750,1.5
59,16125,1.5
59,16128,1.5
59,16352,1.5
59,16430,1.5
59,17156,1.5
59,17261,1.5
59,18414,1.5
59,19633,1.5
59,20065,1.5
59,20455,1.5
59,21800,1.5
59,21875,1.5
59,23000,1.5
59,23162,1.5
59,23188,1.5
59,23569,1.5
59,23632,1.5
59,25942,1.5
59,26571,1.5
59,26919,1.5
59,27803,1.5
59,29220,1.5
59,29772,1.5
59,30804,1.5
60,101,1.5
60,118,1.5
60,168,1.5
60,206,1.5
60,321,1.5
60,477,1.5
60,989,1.5
60,1968,1.5
60,3612,1.5
60,4167,1.5
60,4373,1.5
60,7732,1.5
60,8378,1.5
60,9042,1.5
60,9812,1.5
60,17769,1.5
60,21558,1.5
60,21902,1.5
60,28610,1.5
60,29220,1.5
61,72,1.5
61,110,1.5
61,112,1.5
61,139,1.5
61,486,1.5
61,501,1.5
61,509,1.5
61,577,1.5
61,643,1.5
61,708,1.5
61,720,1.5
61,867,1.5
61,892,1.5
61,993,1.5
61,1000,1.5
61,1037,1.5
61,1172,1.5
61,1335,1.5
61,1351,1.5
61,1353,1.5
61,1360,1.5
61,1382,1.5
61,1399,1.5
61,1414,1.5
61,1421,1.5
61,1441,1.5
61,1492,1.5
61,1593,1.5
61,1620,1.5
61,1716,1.5
61,1731,1.5
61,1844,1.5
61,1934,1.5
61,1988,1.5
61,2099,1.5
61,2135,1.5
61,2226,1.5
61,2254,1.5
61,2511,1.5
61,2743,1.5
61,3362,1.5
61,3653,1.5
61,4694,1.5
61,4913,1.5
61,5142,1.5
61,6408,1.5
61,6592,1.5
61,6935,1.5
61,9295,1.5
61,10758,1.5
61,11672,1.5
61,13139,1.5
61,18999,1.5
62,119,1.5
62,166,1.5
62,194,1.5
62,248,1.5
62,345,1.5
62,547,1.5
62,622,1.5
62,644,1.5
62,673,1.5
62,686,1.5
62,701,1.5
62,729,1.5
62,732,1.5
62,740,1.5
62,751,1.5
62,757,1.5
62,758,1.5
62,808,1.5
62,921,1.5
62,1017,1.5
62,1118,1.5
62,1185,1.5
62,1251,1.5
62,1253,1.5
62,1315,1.5
62,1504,1.5
62,1621,1.5
62,2356,1.5
62,2419,1.5
62,2502,1.5
62,2678,1.5
62,2743,1.5
62,2752,1.5
62,3080,1.5
62,3191,1.5
62,3582,1.5
62,3808,1.5
62,4165,1.5
62,4224,1.5
62,4777,1.5
62,5027,1.5
62,5081,1.5
62,5085,1.5
62,5094,1.5
62,5603,1.5
62,5700,1.5
62,5896,1.5
62,5928,1.5
62,6071,1.5
62,6509,1.5
62,6787,1.5
62,6802,1.5
62,7207,1.5
62,7266,1.5
62,8095,1.5
62,8203,1.5
62,8208,1.5
62,8246,1.5
62,9461,1.5
62,9967,1.5
62,10283,1.5
62,10507,1.5
62,11896,1.5
62,12043,1.5
62,12618,1.5
62,14191,1.5
62,14278,1.5
62,15434,1.5
62,16955,1.5
62,17089,1.5
62,20421,1.5
62,20498,1.5
62,20556,1.5
62,21409,1.5
62,26808,1.5
62,28683,1.5
63,94,1.5
63,102,1.5
63,139,1.5
63,304,1.5
63,317,1.5
63,318,1.5
63,453,1.5
63,469,1.5
63,564,1.5
63,665,1.5
63,708,1.5
63,1405,1.5
63,1922,1.5
63,1933,1.5
63,2109,1.5
63,2151,1.5
63,3627,1.5
63,4457,1.5
63,5955,1.5
63,6030,1.5
63,10521,1.5
63,10952,1.5
63,12431,1.5
63,12470,1.5
63,12634,1.5
63,14462,1.5
63,15811,1.5
63,18487,1.5
63,19154,1.5
63,20629,1.5
63,20785,1.5
63,24565,1.5
64,206,1.5
64,265,1.5
64,294,1.5
64,857,1.5
64,2196,1.5
64,2435,1.5
64,3336,1.5
64,3425,1.5
64,4223,1.5
64,5900,1.5
64,6031,1.5
64,6286,1.5
64,22423,1.5
64,27326,1.5
65,259,1.5
65,1429,1.5
65,8445,1.5
65,10409,1.5
65,11228,1.5
65,13225,1.5
65,13908,1.5
65,14181,1.5
65,15029,1.5
65,23422,1.5
65,25372,1.5
65,25678,1.5
65,30451,1.5
66,98,1.5
66,185,1.5
66,199,1.5
66,252,1.5
66,6672,1.5
66,9583,1.5
66,18265,1.5
66,18667,1.5
66,19209,1.5
66,19697,1.5
67,924,1.5
67,1546,1.5
67,2561,1.5
67,3798,1.5
67,3989,1.5
67,4609,1.5
67,5879,1.5
67,5955,1.5
67,6672,1.5
67,11889,1.5
67,12677,1.5
67,15809,1.5
68,97,1.5
68,106,1.5
68,133,1.5
68,177,1.5
68,199,1.5
68,220,1.5
68,230,1.5
68,249,1.5
68,265,1.5
68,517,1.5
68,919,1.5
68,1533,1.5
68,1546,1.5
68,1893,1.5
68,2289,1.5
68,3567,1.5
68,3858,1.5
68,4098,1.5
68,4489,1.5
68,4742,1.5
68,5657,1.5
68,6672,1.5
68,7665,1.5
68,8232,1.5
68,10423,1.5
68,12185,1.5
68,13411,1.5
68,14675,1.5
68,19110,1.5
68,19332,1.5
68,19437,1.5
