u1,u2,n_groups,n_venues,weight_idf
12879,13172,8,8,1.940525
9674,15693,7,7,1.935722
20148,21104,5,5,1.93331
1207,13181,7,7,1.932337
59,2780,7,3,1.930116
14462,16262,7,7,1.929022
10586,12772,8,6,1.92778
17727,17728,5,5,1.9265
8344,9421,8,8,1.924805
26425,31020,5,5,1.924482
28862,28863,4,3,1.924155
869,1154,7,6,1.922075
1109,13592,5,5,1.921437
6061,6116,10,10,1.920533
19640,21863,8,8,1.917929
4502,13176,6,5,1.917792
11336,13247,5,5,1.915477
12300,18998,7,7,1.915476
5541,5664,6,5,1.913698
13117,16784,5,5,1.912294
3376,18463,5,5,1.907711
23341,23444,5,5,1.905974
837,10412,6,4,1.90433
6817,12673,12,12,1.904172
3584,4850,8,8,1.903312
23789,23796,5,5,1.901596
27047,27323,3,3,1.900793
6369,8334,10,10,1.898257
10303,10506,8,8,1.896062
3365,8990,6,6,1.894908
4816,6874,6,4,1.89415
16439,16568,4,3,1.894094
26204,26221,6,6,1.893062
1028,1326,4,4,1.89149
8012,8731,6,3,1.890415
22286,22313,4,4,1.888246
253,11325,8,5,1.879451
0,14462,6,6,1.876392
20525,20745,4,4,1.876078
11627,11639,6,6,1.874757
4008,4998,5,5,1.874341
3776,29392,4,4,1.871821
2134,3750,5,5,1.871525
9859,31056,7,7,1.869201
12788,29365,4,4,1.868824
11803,19527,5,5,1.868284
6726,25950,5,5,1.865025
17339,28431,3,1,1.864005
987,1608,7,7,1.860179
662,1960,5,5,1.859448
13700,13825,7,7,1.856882
59,12554,7,4,1.854236
2834,25119,7,7,1.852911
5275,8734,11,3,1.851843
16677,20027,9,1,1.848985
23318,24676,6,6,1.846535
8136,23468,7,3,1.844511
4483,8422,8,8,1.843931
9273,24675,8,8,1.843499
75,11940,5,5,1.842766
10929,10930,6,6,1.838837
9501,11337,5,4,1.836273
8952,10624,5,4,1.832159
25782,25974,6,5,1.829179
12171,21195,4,4,1.821531
13077,13448,4,1,1.820478
14977,28722,2,1,1.820478
29348,29594,2,1,1.820478
12237,27652,2,2,1.820478
16633,18752,7,7,1.816037
7180,8510,6,6,1.814665
970,7158,5,5,1.81232
1378,17363,6,6,1.806662
6007,7087,4,4,1.806541
9854,12304,6,6,1.805323
15713,24142,6,6,1.804542
23590,24721,7,7,1.802825
27834,28422,9,9,1.800871
18443,26975,5,4,1.799703
16828,29199,5,5,1.799315
18609,19541,4,3,1.798644
15599,16907,7,7,1.798367
23124,26672,5,5,1.796956
25013,25024,11,10,1.795313
2755,16860,5,5,1.792089
5719,15215,6,6,1.790422
6719,9142,6,6,1.790307
29388,29389,6,6,1.79021
6164,6170,8,8,1.783726
59,4884,4,3,1.781235
23597,27050,3,3,1.78
9897,20418,3,2,1.778828
9410,11912,8,8,1.77655
28297,31276,3,3,1.776503
16807,23891,5,5,1.773648
11320,11677,7,4,1.772506
8499,9440,5,5,1.770213
1208,3957,6,6,1.766398
22259,24492,5,5,1.763981
22583,22584,7,7,1.760585
5968,7165,5,5,1.757542
5304,5352,9,9,1.749444
20586,21014,5,5,1.748556
1186,16321,6,6,1.748267
22563,22684,4,4,1.745605
11774,18378,4,4,1.743937
3722,27907,6,6,1.73715
14747,14850,6,4,1.737122
5032,18008,3,3,1.737114
27033,29532,7,7,1.733508
10288,16240,7,7,1.732577
12912,13494,6,1,1.731234
13494,16178,6,1,1.731234
3491,3624,7,5,1.729855
3491,3596,5,5,1.729763
15067,22719,6,6,1.728765
15427,22719,6,6,1.728765
28456,29128,6,6,1.728543
6595,9433,4,4,1.725519
5159,15924,5,5,1.725327
5159,6575,5,5,1.725327
5159,11879,5,5,1.725327
14541,21325,9,9,1.722961
7693,9480,7,7,1.720664
14823,16726,6,5,1.720556
24908,25078,4,4,1.719357
993,3830,6,6,1.718997
10171,16400,6,4,1.718083
27403,27431,4,4,1.716972
5123,22849,5,5,1.715961
11874,15108,6,6,1.715148
10387,10421,5,5,1.712159
17606,21489,6,6,1.711547
24243,25106,4,4,1.708852
24173,25106,4,4,1.708852
3665,3909,8,6,1.707834
136,869,7,7,1.704647
1662,7328,7,7,1.704336
19340,19487,5,5,1.702506
10888,24950,4,4,1.700013
2695,11966,5,5,1.694381
1261,15363,8,5,1.694352
3145,22631,5,5,1.69258
11308,11314,9,9,1.689524
9500,11644,5,2,1.689337
10171,13249,5,4,1.687815
4284,10171,5,4,1.687518
19167,19804,5,5,1.68579
13546,15798,5,5,1.681457
19448,30283,9,9,1.681147
10296,10938,6,5,1.68058
7563,9348,9,1,1.680175
7696,8915,4,4,1.678624
16000,21518,4,4,1.676197
9497,11234,5,3,1.676026
18538,26840,7,7,1.675242
2729,10727,3,1,1.674332
6718,6719,6,5,1.673997
15619,20934,5,5,1.672168
4422,4564,6,6,1.670948
25080,27239,6,6,1.670113
13829,22910,3,3,1.669384
6458,8990,5,5,1.667935
9331,10059,4,4,1.667709
29757,29758,5,5,1.666222
469,28733,5,5,1.660816
5422,6460,3,2,1.659702
5422,6458,3,2,1.659702
19785,31286,8,8,1.658858
8566,13160,3,3,1.65734
26131,26354,6,6,1.655484
5945,17579,5,5,1.652732
4491,4726,6,6,1.651735
22664,29656,4,4,1.649795
6631,15497,7,7,1.648864
19675,19677,5,5,1.648693
23589,23612,6,6,1.646846
28862,29200,3,2,1.645099
28011,31051,6,6,1.643594
8191,20027,8,1,1.643543
295,3798,6,6,1.643376
9146,9335,5,5,1.642259
12849,13922,6,6,1.642241
19961,20888,4,4,1.640535
20194,20888,4,4,1.640535
19961,20194,4,4,1.640535
25158,25908,5,5,1.639345
23124,24477,5,5,1.638652
14913,15563,5,5,1.637371
4458,20020,3,3,1.636697
3729,7766,4,4,1.634909
11644,12346,9,2,1.6344
1599,9438,6,6,1.633513
8990,11041,6,6,1.633513
4011,18060,4,4,1.632696
7838,17351,5,5,1.632465
4215,4436,3,3,1.632465
491,514,6,6,1.631907
8619,17317,2,2,1.631587
11450,19964,2,2,1.631587
31481,31482,4,4,1.630175
5352,6102,10,10,1.629782
7191,23919,6,6,1.625969
6817,14313,10,10,1.625962
1371,8390,5,5,1.625628
3456,5766,7,7,1.62546
7191,20882,6,6,1.624922
24239,24589,5,5,1.62354
10171,13157,4,4,1.621755
6545,6679,5,4,1.621732
3091,4884,6,2,1.62132
13718,17083,4,4,1.620155
19593,24821,4,4,1.620048
24121,24388,4,4,1.618962
853,26906,5,5,1.61829
13312,22556,4,4,1.618285
22750,30330,4,4,1.612935
11838,22008,5,5,1.612318
459,3635,5,5,1.61137
6420,28082,3,3,1.611115
108,11320,6,2,1.610715
240,1167,4,1,1.609718
8363,11130,4,4,1.608386
2511,2681,5,5,1.607275
14360,14788,7,7,1.605616
25553,25930,4,3,1.604024
12346,15713,8,2,1.603959
5093,12161,5,5,1.599336
2336,2755,6,6,1.598088
1591,2511,3,3,1.59712
9099,10376,4,4,1.596027
459,2282,4,4,1.594239
77,6457,4,4,1.593322
6763,10171,4,3,1.59252
20125,20126,8,8,1.59107
19861,19874,3,2,1.589936
1229,13181,6,6,1.58636
5129,12298,6,5,1.585439
2365,2511,5,5,1.58484
5259,17052,4,3,1.584774
5688,14769,6,6,1.583213
8073,9040,4,4,1.582565
10945,22599,5,5,1.581426
2033,9226,4,4,1.575077
987,1920,5,5,1.574848
3317,7302,5,5,1.574779
1592,27011,6,6,1.571909
1207,1208,6,6,1.56999
1208,1229,6,6,1.56999
13664,13698,4,4,1.569732
11000,23154,3,3,1.567887
24869,24871,7,6,1.566689
16546,22700,3,3,1.566608
6181,6341,7,7,1.564434
213,299,4,4,1.563877
10133,10147,5,3,1.562572
7161,16087,4,4,1.561945
11174,11677,6,3,1.560513
6007,8615,4,4,1.560247
10092,10678,5,5,1.559166
11473,28651,3,3,1.557927
3624,3645,6,4,1.556774
20800,23899,4,4,1.556508
27768,28385,10,10,1.556133
2560,19432,4,4,1.555286
10171,13015,4,2,1.550175
8868,12155,5,5,1.549051
31271,31272,3,3,1.548222
13012,13922,5,5,1.547057
17262,20918,4,4,1.546368
1688,5664,5,4,1.545952
16262,23705,3,3,1.545513
26328,26538,5,5,1.544819
3566,17256,4,4,1.54415
5071,6073,5,5,1.544035
9778,10476,4,2,1.543398
3640,12445,7,7,1.542782
7681,9107,6,5,1.542186
16681,16682,3,1,1.541695
9556,22573,3,3,1.536528
16677,20576,10,1,1.534987
12262,14468,7,7,1.534633
13660,14293,6,6,1.534223
10171,17930,2,2,1.531574
22076,22077,2,2,1.531574
3346,9501,6,5,1.528057
14674,14734,7,7,1.526217
11686,21976,3,3,1.525422
29834,29908,6,6,1.524335
6457,8990,3,3,1.523936
1374,8344,6,6,1.522986
2288,2314,5,5,1.522274
2108,17265,6,5,1.520292
11761,23413,6,6,1.519508
628,1531,5,5,1.51949
628,3586,5,5,1.51949
3798,5511,8,8,1.518038
2495,2505,5,5,1.515992
26147,26388,5,5,1.515971
6166,6341,7,7,1.515344
1591,9331,7,7,1.514093
6628,13445,6,6,1.512337
89,5541,6,5,1.508672
23806,23842,4,4,1.506186
4177,4296,6,6,1.506028
22346,27302,7,7,1.505574
28857,28872,3,2,1.504188
13652,22939,6,6,1.503163
3306,27878,4,4,1.502288
15227,17503,6,6,1.50095
10133,10144,5,1,1.500508
14577,14672,3,2,1.499619
19756,29368,5,5,1.498755
7133,8476,5,5,1.498633
3280,13012,5,5,1.496661
19743,24611,6,6,1.495906
8570,13160,3,3,1.494104
19193,22603,4,4,1.494019
9348,17421,8,1,1.493488
5400,6627,6,6,1.492792
4458,5384,5,5,1.489031
1173,10171,5,3,1.488273
3729,5370,4,4,1.487786
10662,14991,4,3,1.484796
3971,20492,3,3,1.483671
1386,1393,5,5,1.479564
7184,10506,7,7,1.47903
24492,27277,4,4,1.478984
4816,8039,5,5,1.477581
5261,7093,5,5,1.476511
9501,9779,5,5,1.476071
891,18183,3,3,1.474439
26575,26645,7,6,1.472472
2442,5064,4,3,1.471676
6993,7672,9,9,1.471431
1916,2472,4,4,1.469768
10406,10407,4,4,1.468769
4452,6558,2,2,1.46835
619,28904,2,2,1.46835
5252,5289,5,5,1.467212
3322,5968,4,4,1.467097
18450,19524,7,6,1.464703
17153,17177,5,3,1.46267
19507,19577,3,3,1.462467
3508,3645,6,6,1.45939
5524,5827,7,6,1.457956
108,11765,5,4,1.456988
30807,31450,3,3,1.456041
993,13324,3,3,1.453253
22781,29623,5,5,1.452995
14543,29559,5,5,1.451293
9528,11912,8,8,1.450781
12554,12629,5,3,1.450658
8626,29145,5,5,1.449923
1126,5259,4,2,1.449799
3346,9497,6,6,1.447085
5894,23891,5,5,1.446916
13386,16952,5,5,1.443742
6904,7420,6,6,1.443428
6625,28848,2,2,1.442695
1419,6653,2,2,1.442695
12912,16178,5,1,1.442695
1093,1460,7,7,1.44145
9467,23080,4,4,1.440133
3672,13860,4,4,1.439797
1920,2033,4,4,1.439689
22346,30062,8,8,1.439233
13789,14265,3,3,1.438435
23386,24846,4,3,1.437579
13446,27419,9,9,1.43711
11280,13552,6,6,1.43631
1818,12419,5,5,1.436112
27243,27449,4,3,1.435855
3954,24956,3,3,1.434734
3531,3623,8,7,1.433139
6402,8115,4,4,1.431964
1376,26502,5,5,1.431899
10586,12456,5,5,1.431549
5781,7705,3,3,1.43055
28151,31309,6,6,1.428567
2282,2847,4,4,1.428
7732,28892,7,7,1.427706
2852,5783,4,4,1.427078
7514,7540,5,5,1.423973
7007,15724,7,7,1.420413
24860,27954,5,5,1.417026
13249,13623,3,3,1.415456
15924,16952,5,5,1.413054
9689,18722,5,5,1.412318
1871,3346,4,3,1.412247
3070,8094,7,7,1.412225
5159,11957,4,4,1.410669
11730,11786,4,4,1.405797
25296,25297,5,4,1.40573
26088,26173,8,3,1.405057
14521,17515,5,5,1.404455
16647,16862,3,3,1.401209
7329,7555,4,4,1.40012
15086,17441,3,3,1.399569
15059,22631,4,4,1.396056
10497,11929,7,7,1.395431
13576,23307,4,4,1.389575
21433,24494,4,4,1.388223
8073,8167,4,4,1.386684
16044,16378,5,5,1.386418
6789,9438,5,5,1.386175
4392,5963,4,4,1.384466
9508,17719,3,2,1.384228
22217,23454,5,5,1.38183
4241,4603,3,2,1.379181
9961,18212,6,6,1.379005
23324,23383,5,5,1.378715
534,21127,5,5,1.374689
459,5602,6,5,1.373696
1799,3541,6,6,1.373276
11874,13718,3,3,1.372817
2927,3737,6,6,1.372812
11748,13144,6,6,1.368223
5970,9217,3,1,1.365359
12841,17819,4,3,1.364162
324,677,4,4,1.364102
3015,13039,3,3,1.360551
10068,13039,3,3,1.360551
15059,21291,3,3,1.358889
26799,27131,6,6,1.358486
10224,20241,5,5,1.358233
7766,9454,3,3,1.357938
4177,4451,5,5,1.357036
2398,3889,5,4,1.356647
30025,30026,5,5,1.356469
23161,28475,5,5,1.355411
19853,20442,5,5,1.35465
22318,28881,8,8,1.352275
9299,15720,5,5,1.349628
3957,13181,5,5,1.349366
1207,3957,5,5,1.349366
1208,13181,5,5,1.349366
1229,3957,5,5,1.349366
13003,15481,8,8,1.346651
2939,3788,4,4,1.346523
5504,7808,5,5,1.34642
22006,22107,5,5,1.343708
8896,9063,5,4,1.343107
10084,10929,6,6,1.342857
26250,29184,2,2,1.342682
1920,4769,5,5,1.339772
7113,8406,3,3,1.338381
8396,10273,4,4,1.337585
27078,31264,5,5,1.333948
9887,11234,4,4,1.332108
15666,23724,3,3,1.330789
9124,19507,4,3,1.329496
643,3146,4,3,1.329052
32,17579,4,4,1.3287
11094,11696,5,5,1.328033
24882,25011,6,6,1.327403
4343,20861,2,2,1.327272
4296,6540,4,4,1.327219
59,3091,5,4,1.326967
921,1814,5,5,1.326145
7214,20169,6,6,1.326112
2462,26748,5,5,1.325508
2396,7237,4,4,1.322507
16486,18602,5,3,1.321361
1634,3750,3,3,1.320267
16882,27060,3,3,1.319063
3535,17064,3,3,1.317272
6457,9037,5,5,1.316732
3338,26906,4,4,1.313757
140,143,5,5,1.313557
1514,1559,5,4,1.31326
8715,9099,4,3,1.312824
3535,8990,5,5,1.309591
26523,29835,3,3,1.30912
2598,30007,5,5,1.308931
22624,22644,4,4,1.307991
8843,20032,5,5,1.307819
13652,22446,5,4,1.306114
0,58,8,8,1.305906
15110,15741,6,6,1.303384
57,1075,4,4,1.303286
20418,22749,3,1,1.302883
1,14462,5,5,1.302499
12,1051,7,7,1.301137
20549,20643,4,4,1.300684
18414,24866,3,3,1.300164
1107,2270,5,5,1.299647
1190,3320,5,5,1.297199
5708,14551,6,6,1.296091
11000,11256,4,4,1.294611
20811,21569,5,5,1.294386
18045,29368,4,4,1.293292
14543,27338,5,5,1.289662
5853,7838,3,3,1.289417
18036,18540,2,2,1.289162
6931,7233,4,4,1.288274
306,4142,4,4,1.282876
8862,17761,5,5,1.281569
3285,8990,4,4,1.280242
1589,4674,4,4,1.278874
3535,6457,4,4,1.27735
7151,16424,5,5,1.277058
18516,18721,3,3,1.276907
2878,2902,7,7,1.276591
5888,12651,4,1,1.275716
3317,7208,4,4,1.274678
17756,18432,3,3,1.274582
20124,31389,3,3,1.27219
7121,13570,5,5,1.271826
5888,8535,4,4,1.271162
24750,30049,6,6,1.270153
8107,8734,9,1,1.26938
2134,8734,9,1,1.26938
9497,16418,5,4,1.26889
14497,14537,4,4,1.268619
2268,2304,4,4,1.268552
6690,17289,4,4,1.266346
7154,9618,4,4,1.26471
14852,25402,5,5,1.26409
11151,28177,2,2,1.263195
2526,11696,4,4,1.260488
22643,22644,4,4,1.26007
402,869,4,4,1.259347
6862,22664,4,1,1.258632
3401,3475,4,3,1.256539
4228,20688,3,3,1.255121
21245,21322,4,4,1.254874
27247,27315,4,4,1.254373
9030,9672,4,4,1.254084
9030,12968,4,4,1.254084
21269,26054,4,4,1.253787
19756,28524,3,3,1.253207
11381,20969,5,5,1.251872
25294,25296,3,1,1.251097
22005,22366,6,6,1.249647
2526,29968,3,3,1.24934
12433,12613,4,4,1.247624
2144,5864,3,3,1.24666
21083,21084,3,2,1.24639
18518,25219,4,4,1.244771
18084,25325,2,2,1.244047
5129,12443,5,3,1.243698
28863,29200,2,1,1.24267
11310,25302,2,1,1.24267
22511,22771,2,1,1.24267
6557,14314,2,1,1.24267
2519,3704,2,1,1.24267
22190,22192,2,2,1.24267
14791,22388,5,5,1.242387
2971,17975,3,3,1.239843
3295,11834,4,4,1.239462
12179,22330,4,3,1.238459
11705,11708,4,4,1.237761
12456,13434,5,5,1.237586
7535,27397,3,3,1.237319
18318,20448,4,4,1.23648
20253,29359,7,7,1.23626
769,8990,2,2,1.235246
11820,20802,2,2,1.235246
10662,20802,2,2,1.235246
5970,6393,3,2,1.234862
17215,17767,4,4,1.23468
23222,24593,5,5,1.233247
27302,28196,4,4,1.232904
5888,7555,4,4,1.232616
988,1381,4,4,1.230339
6946,10163,3,2,1.229263
8590,16435,2,2,1.229168
22136,24752,4,4,1.228551
2009,2841,6,6,1.228071
19920,19957,5,4,1.227263
579,13269,3,3,1.226819
579,13372,3,3,1.226819
13269,13372,3,3,1.226819
4193,13269,3,3,1.226819
4193,13372,3,3,1.226819
3566,7045,4,4,1.225844
3110,3343,5,5,1.224214
17879,19584,3,3,1.223936
3208,4284,3,3,1.223256
2811,15674,3,3,1.222699
8715,10376,4,4,1.221805
22287,23897,4,4,1.217625
12315,13181,5,5,1.217091
1516,8330,3,3,1.216459
4539,20467,3,3,1.215919
8636,8637,3,3,1.215434
555,13959,4,3,1.215284
2717,10099,3,3,1.215064
2494,7132,5,5,1.21245
26516,29371,4,4,1.210895
19370,19422,4,4,1.208584
10084,10930,5,5,1.207295
17166,23921,2,2,1.207213
7514,13970,4,4,1.20438
8375,13778,3,2,1.204253
5380,5807,2,2,1.204253
7312,7812,5,5,1.204039
2288,2511,3,3,1.203089
31271,31273,2,2,1.202246
9937,18898,2,2,1.202246
31272,31273,2,2,1.202246
6007,24494,2,2,1.201446
14340,17622,5,5,1.201186
1225,2533,4,4,1.200042
9629,9639,3,3,1.199498
245,2033,4,4,1.199415
1585,6855,4,4,1.199162
8040,15481,7,7,1.197441
6545,8103,2,2,1.196239
3640,9142,4,4,1.195947
23941,25961,5,5,1.194608
23454,27354,4,4,1.192604
2078,6455,6,6,1.190393
1208,12315,5,4,1.18934
6726,25935,4,4,1.188974
96,1107,4,4,1.187525
10238,13955,3,2,1.187427
22345,22348,4,4,1.187173
1608,6855,5,5,1.186517
2677,9674,5,5,1.183389
944,10356,7,7,1.183149
3640,6718,4,3,1.181705
11416,28223,2,2,1.181324
6604,16637,4,2,1.180037
8837,17654,5,5,1.177707
989,28892,6,6,1.177122
31426,31450,3,3,1.17664
30807,31427,3,3,1.17664
24455,26437,2,2,1.176467
1229,3807,2,2,1.176467
15625,23984,5,5,1.176245
948,1283,4,4,1.174567
12806,15179,3,3,1.174374
10662,21499,3,2,1.174129
2958,13095,4,4,1.172949
15845,16968,3,2,1.172851
7722,11949,5,5,1.172785
25282,27806,5,5,1.172713
20446,21042,4,4,1.170066
3083,3145,3,1,1.169614
497,15332,3,1,1.169614
26293,26384,6,3,1.169067
12630,17761,5,5,1.168313
18542,23986,2,2,1.165861
3586,6667,6,6,1.164138
1531,6667,6,6,1.164138
3665,3762,5,5,1.163891
21369,25975,2,2,1.163324
25746,28711,3,3,1.163111
25,38,4,4,1.162574
18250,18480,5,5,1.161861
869,3495,4,4,1.161662
1366,4844,2,2,1.16093
10695,25164,2,2,1.159782
11066,15538,5,5,1.156481
27338,29559,4,4,1.155784
17326,17331,4,4,1.153144
2379,3376,6,6,1.152086
3449,8001,6,6,1.151352
3713,7211,4,4,1.151254
20659,26491,2,2,1.150688
15084,21144,3,3,1.150269
459,581,4,3,1.150022
110,1620,4,4,1.149578
13718,15108,3,3,1.148515
11900,19556,3,3,1.146527
4629,4889,5,4,1.146083
8115,31132,3,3,1.145965
22675,23520,4,3,1.144797
27878,30513,2,2,1.144066
5329,7426,4,4,1.143709
17820,18019,2,2,1.141855
1184,14463,2,2,1.140452
69,16770,4,4,1.139978
3280,20356,4,3,1.139314
15711,15958,2,2,1.13838
11644,12101,2,2,1.13838
10754,16947,3,3,1.138316
31117,31389,5,5,1.138038
10695,27270,3,1,1.13677
600,631,5,5,1.135761
5194,5195,5,5,1.135373
7745,17870,5,5,1.131808
25998,26000,4,3,1.130663
2786,8868,3,3,1.130451
24698,24705,3,3,1.130043
20471,22470,3,3,1.128694
5275,8107,8,1,1.128338
3429,6812,4,4,1.127891
31256,31291,2,2,1.127861
13923,14020,4,4,1.12779
23010,24865,5,5,1.127643
10107,10263,3,3,1.125685
28415,29085,2,2,1.125553
13336,22338,3,3,1.125297
3566,19810,4,4,1.123353
9348,13328,6,1,1.120116
16178,18898,4,2,1.119952
26303,29390,3,3,1.119894
1173,1335,2,2,1.118045
5166,5278,5,5,1.117861
14607,16677,6,3,1.117346
4659,8727,4,3,1.116979
5729,22828,3,3,1.116909
6672,14766,4,4,1.116141
21291,21292,3,2,1.113551
22945,30280,3,3,1.113255
2328,11949,4,4,1.11315
9442,11086,5,5,1.112854
11250,11770,3,3,1.112097
11000,21651,3,3,1.112097
4069,22567,3,3,1.112037
921,4142,2,2,1.112022
27977,28277,4,4,1.11051
25982,25983,3,3,1.109797
21143,22796,5,5,1.109709
24380,26535,4,4,1.108359
4991,9446,4,4,1.107172
1378,1789,4,4,1.106941
21292,22631,4,4,1.106801
1107,2365,4,4,1.10644
15113,23988,5,5,1.105399
3987,9195,5,5,1.105083
2576,7133,3,3,1.104887
6675,12213,4,4,1.104805
28196,30030,4,4,1.104539
772,11017,4,4,1.101251
5945,19522,2,2,1.100271
2511,17838,2,2,1.100271
3535,10171,3,3,1.098567
3640,11951,3,3,1.097461
9501,10047,4,3,1.096362
8615,19615,6,6,1.095837
18731,22535,3,3,1.095266
6696,18809,6,6,1.095192
6000,6186,3,3,1.095044
3342,22923,7,6,1.09488
25295,25296,4,4,1.093517
16699,18476,3,3,1.093203
6457,19911,4,1,1.091834
12343,24691,2,2,1.090617
7353,20652,5,4,1.088101
4816,8660,3,2,1.086305
18589,18619,3,3,1.086269
6114,20591,4,4,1.086101
4448,29030,4,4,1.085683
24623,24624,4,4,1.084968
47,23087,3,3,1.084766
5483,7200,4,4,1.084511
8837,20990,5,4,1.082317
18345,19371,3,3,1.081493
27302,30062,5,5,1.080843
9910,9958,4,4,1.08023
13874,14857,3,3,1.079004
9887,29281,3,3,1.077565
4253,9408,3,3,1.077173
10215,11400,5,5,1.07648
3285,6457,2,2,1.076455
271,1010,5,5,1.075868
687,16262,4,4,1.075859
11634,15702,4,4,1.075563
992,20918,2,2,1.074304
21865,21951,5,4,1.073976
20509,20611,4,4,1.073528
9934,18032,3,3,1.073247
4614,13633,6,6,1.072514
5888,6063,2,2,1.072009
7153,8030,2,2,1.072009
3060,3136,4,4,1.070794
17876,18874,3,2,1.068514
29314,29316,2,2,1.067324
29890,30581,2,2,1.067324
386,13813,3,3,1.067324
243,3024,4,4,1.06698
2314,7766,3,3,1.064085
22624,22643,3,3,1.063751
11320,11820,3,2,1.063713
11677,11820,3,2,1.063713
108,11820,3,2,1.063713
915,4723,2,2,1.063668
19905,22429,5,4,1.063343
1374,21845,4,4,1.062955
11874,17083,3,3,1.062044
15108,17083,3,3,1.062044
4023,14830,4,4,1.061682
18602,19350,4,2,1.061631
9314,16486,4,3,1.061631
15362,30473,3,3,1.061508
4632,7400,7,1,1.059755
388,14209,7,7,1.059386
388,15860,7,7,1.059386
60,118,5,4,1.058954
3180,9864,5,5,1.058788
4699,9102,3,3,1.057333
23395,23543,2,2,1.055629
15619,22544,3,3,1.055279
4534,19843,3,3,1.05512
12248,24300,3,3,1.05467
1184,1463,4,4,1.053873
11905,19784,3,2,1.051138
4184,21975,6,6,1.049996
7605,7656,5,4,1.04933
3675,8497,4,4,1.04782
2365,2971,5,5,1.047409
10662,11320,3,3,1.046596
8149,14996,6,6,1.043991
8149,14995,6,6,1.043991
9672,20488,3,3,1.043532
96,2033,4,4,1.043518
21472,29939,4,4,1.043517
9497,9687,4,3,1.043392
2755,6406,4,4,1.041307
108,10662,3,3,1.040695
14762,27852,6,5,1.03979
8990,11917,3,3,1.039395
29143,29151,2,2,1.039009
31344,31351,3,3,1.038807
1845,10892,2,2,1.038367
2018,8070,5,5,1.038316
10888,25908,4,4,1.038302
579,2862,4,4,1.038286
867,20498,3,1,1.037929
19166,27016,3,3,1.035241
13757,20350,4,4,1.033499
14747,17883,4,1,1.033271
13576,17883,4,1,1.033271
6437,8718,3,3,1.032324
16588,20527,3,3,1.032316
11256,24743,2,2,1.032015
25633,31036,3,3,1.031858
28196,30032,4,4,1.03132
6499,7143,3,3,1.029577
2033,8084,3,3,1.029428
4502,22994,3,2,1.028275
10312,23981,2,1,1.027797
21083,22160,2,1,1.027797
14247,16682,2,1,1.027797
18202,20044,3,3,1.027011
28938,28977,4,4,1.024344
1585,3503,3,3,1.024202
2425,2540,6,6,1.021809
306,890,3,3,1.021368
13095,22285,4,3,1.019725
1067,1070,4,4,1.019002
4640,17673,4,4,1.018897
13759,14091,5,5,1.018893
2024,4196,7,6,1.018826
8939,23685,5,5,1.014991
10174,10552,4,4,1.013595
16477,27435,3,3,1.013378
22956,23177,2,2,1.01323
26814,27080,3,3,1.012867
11008,17277,7,7,1.012239
13389,15057,4,4,1.011816
13922,16637,3,3,1.011508
17964,23891,3,3,1.01064
25975,25982,3,3,1.01002
4012,5775,3,3,1.009329
8001,18073,4,4,1.00911
4374,4468,4,3,1.00829
29056,30891,4,4,1.005238
23559,25833,7,7,1.005163
3013,3783,3,3,1.005016
81,7030,2,2,1.004926
29936,30183,6,6,1.00426
28223,28246,4,4,1.004245
8378,8617,7,7,1.003808
1818,12398,3,3,1.003434
3459,22521,7,7,1.003365
5574,5581,4,4,1.002659
10586,13434,4,4,1.001727
1435,17262,3,3,1.000949
19512,19522,2,2,1.000258
17579,19522,2,2,1.000258
17579,19512,2,2,1.000258
6604,11654,4,3,0.999792
10178,10182,3,3,0.999083
13640,14962,4,4,0.998848
1576,18698,5,5,0.997758
4560,10460,3,3,0.99734
10355,11746,3,3,0.995907
4406,4478,6,6,0.995177
11320,11972,3,3,0.994809
24649,26559,2,2,0.994797
386,5623,3,3,0.994625
3508,3624,4,4,0.994241
27077,31264,3,3,0.991308
27986,28054,4,4,0.989865
22127,22800,4,4,0.988511
